TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
146,3339.134,nan,nan,0,0,0,0,0.001,0.001,0.366513
146,3339.134,-0.04416281,63.55319,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
146,3339.134,-0.08905492,63.91222,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
146,3339.134,-0.1339065,64.27092,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
146,3339.134,-0.1787581,64.62962,26196,370455,1,0.0001319945,0.001,0.001,0.366381
146,3339.134,-0.2236097,64.98832,27639,370455,1,0.0001649857,0.001,0.001,0.366348
146,3339.134,-0.2685018,65.34734,29083,370455,1,0.0001980066,0.001,0.001,0.366315
146,3339.134,-0.3133534,65.70604,30526,370455,1,0.0002309978,0.001,0.001,0.366282
146,3339.134,-0.358205,66.06474,31969,370455,1,0.000263989,0.001,0.001,0.366249
146,3339.134,-0.4030971,66.42377,33413,370455,1,0.0002970099,0.001,0.001,0.366216
146,3339.134,-0.4479487,66.78247,34856,370455,1,0.0003300011,0.001,0.001,0.366183
146,3339.134,-0.4928003,67.14117,36299,370455,1,0.0003629923,0.001,0.001,0.36615
146,3339.134,-0.5376924,67.50019,37743,370455,1,0.0003960133,0.001,0.001,0.366117
146,3339.134,-0.582544,67.85889,39186,370455,1,0.0004290044,0.001,0.001,0.366084
146,3339.134,-0.6273956,68.21759,40628,370455,1,0.0004619956,0.001,0.001,0.366051
146,3339.134,-0.6722472,68.57629,42071,370455,1,0.0004949868,0.001,0.001,0.366018
146,3339.134,-0.7171393,68.93532,43515,370455,1,0.0005280077,0.001,0.001,0.365985
146,3339.134,-0.7619909,69.29402,44958,370455,1,0.0005609989,0.001,0.001,0.365952
146,3339.134,-0.8068425,69.65272,46401,370455,1,0.0005939901,0.001,0.001,0.365919
146,3339.134,-0.8517346,70.01174,47845,370455,1,0.0006270111,0.001,0.001,0.365886
146,3339.134,-0.8965862,70.37044,49288,370455,1,0.0006600022,0.001,0.001,0.365853
146,3339.134,-0.9414378,70.72914,50731,370455,1,0.0006929934,0.001,0.001,0.36582
146,3339.134,-0.9863299,71.08817,52175,370455,1,0.0007260144,0.001,0.001,0.365787
146,3339.134,-1.031181,71.44687,53618,370455,1,0.0007590055,0.001,0.001,0.365754
146,3339.134,-1.076033,71.80557,55060,370455,1,0.0007919967,0.001,0.001,0.365721
146,3339.134,-1.120885,72.16427,56503,370455,1,0.0008249879,0.001,0.001,0.365688
146,3339.134,-1.165777,72.52329,57947,370455,1,0.0008580089,0.001,0.001,0.365655
146,3339.134,-1.210628,72.88199,59390,370455,1,0.000891,0.001,0.001,0.365622
146,3339.134,-1.25548,73.24069,60833,370455,1,0.0009239912,0.001,0.001,0.365589
