TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
32,1026.235,nan,nan,0,0,0,0,0.001,0.001,0.366513
32,1026.235,-0.003614989,63.20855,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
32,1026.235,-0.007289675,63.21724,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
32,1026.235,-0.01096104,63.22592,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
32,1026.235,-0.01463241,63.2346,26196,370455,1,0.0001319945,0.001,0.001,0.366381
32,1026.235,-0.01830378,63.24328,27639,370455,1,0.0001649857,0.001,0.001,0.366348
32,1026.235,-0.02197847,63.25197,29083,370455,1,0.0001980066,0.001,0.001,0.366315
32,1026.235,-0.02564984,63.26065,30526,370455,1,0.0002309978,0.001,0.001,0.366282
32,1026.235,-0.02932121,63.26933,31969,370455,1,0.000263989,0.001,0.001,0.366249
32,1026.235,-0.03299589,63.27802,33413,370455,1,0.0002970099,0.001,0.001,0.366216
32,1026.235,-0.03666726,63.2867,34856,370455,1,0.0003300011,0.001,0.001,0.366183
32,1026.235,-0.04033863,63.29538,36299,370455,1,0.0003629923,0.001,0.001,0.36615
32,1026.235,-0.04401332,63.30407,37743,370455,1,0.0003960133,0.001,0.001,0.366117
32,1026.235,-0.04768469,63.31275,39186,370455,1,0.0004290044,0.001,0.001,0.366084
32,1026.235,-0.05135606,63.32144,40628,370455,1,0.0004619956,0.001,0.001,0.366051
32,1026.235,-0.05502743,63.33012,42071,370455,1,0.0004949868,0.001,0.001,0.366018
32,1026.235,-0.05870211,63.33881,43515,370455,1,0.0005280077,0.001,0.001,0.365985
32,1026.235,-0.06237348,63.34749,44958,370455,1,0.0005609989,0.001,0.001,0.365952
32,1026.235,-0.06604485,63.35617,46401,370455,1,0.0005939901,0.001,0.001,0.365919
32,1026.235,-0.06971954,63.36486,47845,370455,1,0.0006270111,0.001,0.001,0.365886
32,1026.235,-0.07339091,63.37354,49288,370455,1,0.0006600022,0.001,0.001,0.365853
32,1026.235,-0.07706228,63.38222,50731,370455,1,0.0006929934,0.001,0.001,0.36582
32,1026.235,-0.08073696,63.39091,52175,370455,1,0.0007260144,0.001,0.001,0.365787
32,1026.235,-0.08440833,63.39959,53618,370455,1,0.0007590055,0.001,0.001,0.365754
32,1026.235,-0.0880797,63.40827,55060,370455,1,0.0007919967,0.001,0.001,0.365721
32,1026.235,-0.09175107,63.41695,56503,370455,1,0.0008249879,0.001,0.001,0.365688
32,1026.235,-0.09542576,63.42564,57947,370455,1,0.0008580089,0.001,0.001,0.365655
32,1026.235,-0.09909712,63.43432,59390,370455,1,0.000891,0.001,0.001,0.365622
32,1026.235,-0.1027685,63.443,60833,370455,1,0.0009239912,0.001,0.001,0.365589
32,1026.235,-0.1064432,63.45169,62277,370455,1,0.0009570122,0.001,0.001,0.365556
32,1026.235,-0.1101145,63.46037,63720,370455,1,0.0009900033,0.001,0.001,0.365523
32,1026.235,-0.1137859,63.46906,65163,370455,1,0.001022995,0.001,0.001,0.36549
32,1026.235,-0.1174606,63.47775,66607,370455,1,0.001056015,0.001,0.001,0.365457
32,1026.235,-0.121132,63.48643,68050,370455,1,0.001089007,0.001,0.001,0.365424
32,1026.235,-0.1235632,63.49218,66678,370446,1,0.001121998,0.001,0.001,0.365391
32,1026.235,-0.1257707,63.4974,64798,370446,1,0.001154989,0.001,0.001,0.365358
32,1026.235,-0.1279803,63.50262,62917,370446,1,0.00118801,0.001,0.001,0.365325
32,1026.235,-0.1301878,63.50784,61037,370446,1,0.001221001,0.001,0.001,0.365292
32,1026.235,-0.1305337,63.50866,55527,547328,1,0.001253992,0.001,0.001,0.365259
32,1026.235,-0.1329308,63.51416,53075,548707,1,0.001287013,0.001,0.001,0.365226
32,1026.235,-0.1370555,63.52359,53168,548707,1,0.001320004,0.001,0.001,0.365193
32,1026.235,-0.1411801,63.53302,53261,548707,1,0.001352996,0.001,0.001,0.36516
32,1026.235,-0.1453085,63.54246,53354,548707,1,0.001386017,0.001,0.001,0.365127
32,1026.235,-0.1494332,63.55189,53446,548707,1,0.001419008,0.001,0.001,0.365094
32,1026.235,-0.1535579,63.56133,53539,548707,1,0.001451999,0.001,0.001,0.365061
32,1026.235,-0.1576825,63.57076,53632,548707,1,0.00148499,0.001,0.001,0.365028
32,1026.235,-0.161799,63.58012,53547,370443,1,0.001518011,0.001,0.001,0.364995
32,1026.235,-0.1659135,63.58949,53487,370443,1,0.001551002,0.001,0.001,0.364962
32,1026.235,-0.170028,63.59885,53427,370443,1,0.001583993,0.001,0.001,0.364929
32,1026.235,-0.1741462,63.60822,53367,370443,1,0.001617014,0.001,0.001,0.364896
32,1026.235,-0.1782606,63.61759,53307,370443,1,0.001650006,0.001,0.001,0.364863
32,1026.235,-0.1823751,63.62695,53247,370443,1,0.001682997,0.001,0.001,0.36483
32,1026.235,-0.1864896,63.63632,53187,370443,1,0.001715988,0.001,0.001,0.364797
32,1026.235,-0.1906078,63.64569,53127,370443,1,0.001749009,0.001,0.001,0.364764
32,1026.235,-0.1947222,63.65506,53067,370443,1,0.001782,0.001,0.001,0.364731
32,1026.235,-0.1988367,63.66442,53008,370443,1,0.001814991,0.001,0.001,0.364698
32,1026.235,-0.2029549,63.6738,52948,370443,1,0.001848012,0.001,0.001,0.364665
32,1026.235,-0.2070694,63.68316,52888,370443,1,0.001881003,0.001,0.001,0.364632
32,1026.235,-0.2111839,63.69253,52828,370443,1,0.001913995,0.001,0.001,0.364599
32,1026.235,-0.2153021,63.7019,52768,370443,1,0.001947016,0.001,0.001,0.364566
32,1026.235,-0.2194165,63.71126,52708,370443,1,0.001980007,0.001,0.001,0.364533
32,1026.235,-0.223531,63.72063,52648,370443,1,0.002012998,0.001,0.001,0.3645
32,1026.235,-0.2276455,63.72999,52588,370443,1,0.002045989,0.001,0.001,0.364467
32,1026.235,-0.2317637,63.73937,52528,370443,1,0.00207901,0.001,0.001,0.364434
32,1026.235,-0.2358781,63.74873,52469,370443,1,0.002112001,0.001,0.001,0.364401
32,1026.235,-0.2399926,63.7581,52409,370443,1,0.002144992,0.001,0.001,0.364368
32,1026.235,-0.244001,63.76626,52388,583301,1,0.002178013,0.001,0.001,0.364335
32,1026.235,-0.2479496,63.7738,52388,583301,1,0.002211004,0.001,0.001,0.364302
32,1026.235,-0.2518983,63.78133,52388,583301,1,0.002243996,0.001,0.001,0.364269
32,1026.235,-0.2558505,63.78887,52388,583301,1,0.002277017,0.001,0.001,0.364236
32,1026.235,-0.2597991,63.79641,52388,583301,1,0.002310008,0.001,0.001,0.364203
32,1026.235,-0.2637478,63.80394,52388,583301,1,0.002342999,0.001,0.001,0.36417
32,1026.235,-0.2676964,63.81148,52388,583301,1,0.00237599,0.001,0.001,0.364137
32,1026.235,-0.2716486,63.81902,52388,583301,1,0.002409011,0.001,0.001,0.364104
32,1026.235,-0.2755973,63.82656,52388,583301,1,0.002442002,0.001,0.001,0.364071
32,1026.235,-0.2795459,63.83409,52388,583301,1,0.002474993,0.001,0.001,0.364038
32,1026.235,-0.2834981,63.84164,52388,583301,1,0.002508014,0.001,0.001,0.364005
32,1026.235,-0.2874468,63.84917,52389,583301,1,0.002541006,0.001,0.001,0.363972
32,1026.235,-0.2913954,63.85671,52389,583301,1,0.002573997,0.001,0.001,0.363939
32,1026.235,-0.2953476,63.86425,52389,583301,1,0.002607018,0.001,0.001,0.363906
32,1026.235,-0.2992963,63.87179,52389,583301,1,0.002640009,0.001,0.001,0.363873
32,1026.235,-0.3032449,63.87932,52389,583301,1,0.002673,0.001,0.001,0.36384
32,1026.235,-0.3071936,63.88686,52389,583301,1,0.002705991,0.001,0.001,0.363807
32,1026.235,-0.3111458,63.8944,52389,583301,1,0.002739012,0.001,0.001,0.363774
32,1026.235,-0.3150944,63.90193,52389,583301,1,0.002772003,0.001,0.001,0.363741
32,1026.235,-0.3190431,63.90947,52389,583301,1,0.002804995,0.001,0.001,0.363708
32,1026.235,-0.3229953,63.91701,52389,583301,1,0.002838016,0.001,0.001,0.363675
32,1026.235,-0.3269438,63.92455,52389,583299,1,0.002871007,0.001,0.001,0.363642
32,1026.235,-0.330892,63.93207,52389,583299,1,0.002903998,0.001,0.001,0.363609
32,1026.235,-0.3348438,63.9396,52389,583299,1,0.002937019,0.001,0.001,0.363576
32,1026.235,-0.338792,63.94713,52389,583299,1,0.00297001,0.001,0.001,0.363543
32,1026.235,-0.3427402,63.95466,52389,583299,1,0.003003001,0.001,0.001,0.36351
32,1026.235,-0.3466884,63.96218,52389,583299,1,0.003035992,0.001,0.001,0.363477
32,1026.235,-0.3506375,63.96972,52304,583297,1,0.003069013,0.001,0.001,0.363444
32,1026.235,-0.3545766,63.97728,52009,583297,1,0.003102005,0.001,0.001,0.363411
32,1026.235,-0.3585157,63.98484,51714,583297,1,0.003134996,0.001,0.001,0.363378
32,1026.235,-0.3624583,63.9924,51419,583297,1,0.003168017,0.001,0.001,0.363345
32,1026.235,-0.3663973,63.99996,51124,583297,1,0.003201008,0.001,0.001,0.363312
32,1026.235,-0.3703364,64.00751,50829,583297,1,0.003233999,0.001,0.001,0.363279
32,1026.235,-0.3742755,64.01507,50534,583297,1,0.00326699,0.001,0.001,0.363246
32,1026.235,-0.3782181,64.02263,50239,583297,1,0.003300011,0.001,0.001,0.363213
32,1026.235,-0.3821572,64.03019,49944,583297,1,0.003333002,0.001,0.001,0.36318
32,1026.235,-0.3860962,64.03775,49649,583297,1,0.003365993,0.001,0.001,0.363147
32,1026.235,-0.3900388,64.04531,49354,583297,1,0.003399014,0.001,0.001,0.363114
32,1026.235,-0.3939779,64.05286,49059,583297,1,0.003432006,0.001,0.001,0.363081
