TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
20,782.7718,nan,nan,0,0,0,0,0.001,0.001,0.366513
20,782.7718,-0.1738605,63.23775,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
20,782.7718,-0.350592,63.27612,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
20,782.7718,-0.527164,63.31446,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
20,782.7718,-0.7037361,63.35279,26196,370455,1,0.0001319945,0.001,0.001,0.366381
20,782.7718,-0.8803081,63.39113,27639,370455,1,0.0001649857,0.001,0.001,0.366348
20,782.7718,-1.05704,63.4295,29083,370455,1,0.0001980066,0.001,0.001,0.366315
20,782.7718,-1.233612,63.46784,30526,370455,1,0.0002309978,0.001,0.001,0.366282
20,782.7718,-1.410184,63.50617,31969,370455,1,0.000263989,0.001,0.001,0.366249
20,782.7718,-1.586915,63.54454,33413,370455,1,0.0002970099,0.001,0.001,0.366216
20,782.7718,-1.763487,63.58288,34856,370455,1,0.0003300011,0.001,0.001,0.366183
20,782.7718,-1.940059,63.62122,36299,370455,1,0.0003629923,0.001,0.001,0.36615
20,782.7718,-2.116791,63.65959,37743,370455,1,0.0003960133,0.001,0.001,0.366117
20,782.7718,-2.293363,63.69793,39186,370455,1,0.0004290044,0.001,0.001,0.366084
20,782.7718,-2.469935,63.73626,40628,370455,1,0.0004619956,0.001,0.001,0.366051
20,782.7718,-2.646507,63.7746,42071,370455,1,0.0004949868,0.001,0.001,0.366018
20,782.7718,-2.823239,63.81297,43515,370455,1,0.0005280077,0.001,0.001,0.365985
20,782.7718,-2.999811,63.85131,44958,370455,1,0.0005609989,0.001,0.001,0.365952
20,782.7718,-3.176383,63.88964,46401,370455,1,0.0005939901,0.001,0.001,0.365919
20,782.7718,-3.353114,63.92801,47845,370455,1,0.0006270111,0.001,0.001,0.365886
20,782.7718,-3.529686,63.96635,49288,370455,1,0.0006600022,0.001,0.001,0.365853
20,782.7718,-3.706258,64.00469,50731,370455,1,0.0006929934,0.001,0.001,0.36582
20,782.7718,-3.88299,64.04306,52175,370455,1,0.0007260144,0.001,0.001,0.365787
20,782.7718,-4.059562,64.0814,53618,370455,1,0.0007590055,0.001,0.001,0.365754
20,782.7718,-4.236134,64.11973,55060,370455,1,0.0007919967,0.001,0.001,0.365721
20,782.7718,-4.412706,64.15807,56503,370455,1,0.0008249879,0.001,0.001,0.365688
