TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
135,3115.96,nan,nan,0,0,0,0,0.001,0.001,0.366513
135,3115.96,-0.003358832,63.18042,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
135,3115.96,-0.006773132,63.16051,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
135,3115.96,-0.01018435,63.14062,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
135,3115.96,-0.01359557,63.12073,26196,370455,1,0.0001319945,0.001,0.001,0.366381
135,3115.96,-0.01700678,63.10084,27639,370455,1,0.0001649857,0.001,0.001,0.366348
135,3115.96,-0.02042108,63.08094,29083,370455,1,0.0001980066,0.001,0.001,0.366315
135,3115.96,-0.0238323,63.06105,30526,370455,1,0.0002309978,0.001,0.001,0.366282
135,3115.96,-0.02724352,63.04116,31969,370455,1,0.000263989,0.001,0.001,0.366249
135,3115.96,-0.03065782,63.02125,33413,370455,1,0.0002970099,0.001,0.001,0.366216
135,3115.96,-0.03406904,63.00136,34856,370455,1,0.0003300011,0.001,0.001,0.366183
135,3115.96,-0.03748025,62.98147,36299,370455,1,0.0003629923,0.001,0.001,0.36615
135,3115.96,-0.04089455,62.96157,37743,370455,1,0.0003960133,0.001,0.001,0.366117
135,3115.96,-0.04430577,62.94168,39186,370455,1,0.0004290044,0.001,0.001,0.366084
135,3115.96,-0.04771699,62.92179,40628,370455,1,0.0004619956,0.001,0.001,0.366051
135,3115.96,-0.05112821,62.9019,42071,370455,1,0.0004949868,0.001,0.001,0.366018
135,3115.96,-0.05454251,62.88199,43515,370455,1,0.0005280077,0.001,0.001,0.365985
135,3115.96,-0.05795372,62.8621,44958,370455,1,0.0005609989,0.001,0.001,0.365952
135,3115.96,-0.06136494,62.84221,46401,370455,1,0.0005939901,0.001,0.001,0.365919
135,3115.96,-0.06477924,62.82231,47845,370455,1,0.0006270111,0.001,0.001,0.365886
135,3115.96,-0.06819046,62.80242,49288,370455,1,0.0006600022,0.001,0.001,0.365853
135,3115.96,-0.07160168,62.78253,50731,370455,1,0.0006929934,0.001,0.001,0.36582
135,3115.96,-0.07501598,62.76262,52175,370455,1,0.0007260144,0.001,0.001,0.365787
135,3115.96,-0.07842719,62.74273,53618,370455,1,0.0007590055,0.001,0.001,0.365754
135,3115.96,-0.08183841,62.72284,55060,370455,1,0.0007919967,0.001,0.001,0.365721
135,3115.96,-0.08524963,62.70295,56503,370455,1,0.0008249879,0.001,0.001,0.365688
135,3115.96,-0.08866393,62.68305,57947,370455,1,0.0008580089,0.001,0.001,0.365655
135,3115.96,-0.09207515,62.66316,59390,370455,1,0.000891,0.001,0.001,0.365622
135,3115.96,-0.09548636,62.64327,60833,370455,1,0.0009239912,0.001,0.001,0.365589
135,3115.96,-0.09890066,62.62336,62277,370455,1,0.0009570122,0.001,0.001,0.365556
135,3115.96,-0.1023119,62.60347,63720,370455,1,0.0009900033,0.001,0.001,0.365523
135,3115.96,-0.1057231,62.58358,65163,370455,1,0.001022995,0.001,0.001,0.36549
135,3115.96,-0.1091374,62.56368,66607,370455,1,0.001056015,0.001,0.001,0.365457
135,3115.96,-0.1125486,62.54379,68050,370455,1,0.001089007,0.001,0.001,0.365424
135,3115.96,-0.1148076,62.53062,66678,370446,1,0.001121998,0.001,0.001,0.365391
