TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
44,1269.698,nan,nan,0,0,0,0,0.001,0.001,0.366513
44,1269.698,-0.02175554,63.17101,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
44,1269.698,-0.04387034,63.14154,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
44,1269.698,-0.06596519,63.11209,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
44,1269.698,-0.08806003,63.08265,26196,370455,1,0.0001319945,0.001,0.001,0.366381
44,1269.698,-0.1101549,63.0532,27639,370455,1,0.0001649857,0.001,0.001,0.366348
44,1269.698,-0.1322697,63.02373,29083,370455,1,0.0001980066,0.001,0.001,0.366315
44,1269.698,-0.1543645,62.99429,30526,370455,1,0.0002309978,0.001,0.001,0.366282
44,1269.698,-0.1764594,62.96484,31969,370455,1,0.000263989,0.001,0.001,0.366249
44,1269.698,-0.1985742,62.93537,33413,370455,1,0.0002970099,0.001,0.001,0.366216
44,1269.698,-0.220669,62.90593,34856,370455,1,0.0003300011,0.001,0.001,0.366183
44,1269.698,-0.2427639,62.87648,36299,370455,1,0.0003629923,0.001,0.001,0.36615
44,1269.698,-0.2648787,62.84701,37743,370455,1,0.0003960133,0.001,0.001,0.366117
44,1269.698,-0.2869735,62.81757,39186,370455,1,0.0004290044,0.001,0.001,0.366084
44,1269.698,-0.3090684,62.78812,40628,370455,1,0.0004619956,0.001,0.001,0.366051
44,1269.698,-0.3311632,62.75868,42071,370455,1,0.0004949868,0.001,0.001,0.366018
44,1269.698,-0.353278,62.72921,43515,370455,1,0.0005280077,0.001,0.001,0.365985
44,1269.698,-0.3753728,62.69976,44958,370455,1,0.0005609989,0.001,0.001,0.365952
44,1269.698,-0.3974677,62.67032,46401,370455,1,0.0005939901,0.001,0.001,0.365919
44,1269.698,-0.4195825,62.64085,47845,370455,1,0.0006270111,0.001,0.001,0.365886
44,1269.698,-0.4416773,62.6114,49288,370455,1,0.0006600022,0.001,0.001,0.365853
44,1269.698,-0.4637722,62.58196,50731,370455,1,0.0006929934,0.001,0.001,0.36582
44,1269.698,-0.485887,62.55249,52175,370455,1,0.0007260144,0.001,0.001,0.365787
44,1269.698,-0.5079818,62.52304,53618,370455,1,0.0007590055,0.001,0.001,0.365754
44,1269.698,-0.5300767,62.4936,55060,370455,1,0.0007919967,0.001,0.001,0.365721
44,1269.698,-0.5521715,62.46415,56503,370455,1,0.0008249879,0.001,0.001,0.365688
44,1269.698,-0.5742863,62.43468,57947,370455,1,0.0008580089,0.001,0.001,0.365655
44,1269.698,-0.5963812,62.40524,59390,370455,1,0.000891,0.001,0.001,0.365622
44,1269.698,-0.618476,62.37579,60833,370455,1,0.0009239912,0.001,0.001,0.365589
44,1269.698,-0.6405908,62.34632,62277,370455,1,0.0009570122,0.001,0.001,0.365556
44,1269.698,-0.6626857,62.31688,63720,370455,1,0.0009900033,0.001,0.001,0.365523
44,1269.698,-0.6847805,62.28743,65163,370455,1,0.001022995,0.001,0.001,0.36549
44,1269.698,-0.7068953,62.25796,66607,370455,1,0.001056015,0.001,0.001,0.365457
44,1269.698,-0.7289902,62.22852,68050,370455,1,0.001089007,0.001,0.001,0.365424
44,1269.698,-0.7436217,62.20902,66678,370446,1,0.001121998,0.001,0.001,0.365391
44,1269.698,-0.756907,62.19131,64798,370446,1,0.001154989,0.001,0.001,0.365358
44,1269.698,-0.7702043,62.17359,62917,370446,1,0.00118801,0.001,0.001,0.365325
44,1269.698,-0.7834897,62.15589,61037,370446,1,0.001221001,0.001,0.001,0.365292
44,1269.698,-0.785571,62.15311,55527,547328,1,0.001253992,0.001,0.001,0.365259
44,1269.698,-0.7999961,62.13363,53075,548707,1,0.001287013,0.001,0.001,0.365226
44,1269.698,-0.8248167,62.10006,53168,548707,1,0.001320004,0.001,0.001,0.365193
44,1269.698,-0.8496372,62.06649,53261,548707,1,0.001352996,0.001,0.001,0.36516
44,1269.698,-0.8744802,62.03289,53354,548707,1,0.001386017,0.001,0.001,0.365127
44,1269.698,-0.8993007,61.99932,53446,548707,1,0.001419008,0.001,0.001,0.365094
44,1269.698,-0.9241213,61.96575,53539,548707,1,0.001451999,0.001,0.001,0.365061
44,1269.698,-0.9489418,61.93218,53632,548707,1,0.00148499,0.001,0.001,0.365028
44,1269.698,-0.9737126,61.8986,53547,370443,1,0.001518011,0.001,0.001,0.364995
44,1269.698,-0.9984715,61.86504,53487,370443,1,0.001551002,0.001,0.001,0.364962
44,1269.698,-1.02323,61.83149,53427,370443,1,0.001583993,0.001,0.001,0.364929
44,1269.698,-1.048012,61.79791,53367,370443,1,0.001617014,0.001,0.001,0.364896
44,1269.698,-1.07277,61.76435,53307,370443,1,0.001650006,0.001,0.001,0.364863
44,1269.698,-1.097529,61.7308,53247,370443,1,0.001682997,0.001,0.001,0.36483
44,1269.698,-1.122288,61.69724,53187,370443,1,0.001715988,0.001,0.001,0.364797
44,1269.698,-1.147069,61.66366,53127,370443,1,0.001749009,0.001,0.001,0.364764
44,1269.698,-1.171828,61.63011,53067,370443,1,0.001782,0.001,0.001,0.364731
44,1269.698,-1.196587,61.59655,53008,370443,1,0.001814991,0.001,0.001,0.364698
44,1269.698,-1.221368,61.56297,52948,370443,1,0.001848012,0.001,0.001,0.364665
44,1269.698,-1.246127,61.52941,52888,370443,1,0.001881003,0.001,0.001,0.364632
44,1269.698,-1.270886,61.49586,52828,370443,1,0.001913995,0.001,0.001,0.364599
44,1269.698,-1.295667,61.46227,52768,370443,1,0.001947016,0.001,0.001,0.364566
44,1269.698,-1.320426,61.42872,52708,370443,1,0.001980007,0.001,0.001,0.364533
44,1269.698,-1.345185,61.39517,52648,370443,1,0.002012998,0.001,0.001,0.3645
44,1269.698,-1.369944,61.36161,52588,370443,1,0.002045989,0.001,0.001,0.364467
44,1269.698,-1.394725,61.32803,52528,370443,1,0.00207901,0.001,0.001,0.364434
44,1269.698,-1.419484,61.29447,52469,370443,1,0.002112001,0.001,0.001,0.364401
44,1269.698,-1.444242,61.26092,52409,370443,1,0.002144992,0.001,0.001,0.364368
44,1269.698,-1.468352,61.22677,52388,583301,1,0.002178013,0.001,0.001,0.364335
44,1269.698,-1.492098,61.19237,52388,583301,1,0.002211004,0.001,0.001,0.364302
44,1269.698,-1.515843,61.15796,52388,583301,1,0.002243996,0.001,0.001,0.364269
44,1269.698,-1.53961,61.12352,52388,583301,1,0.002277017,0.001,0.001,0.364236
44,1269.698,-1.563355,61.08912,52388,583301,1,0.002310008,0.001,0.001,0.364203
44,1269.698,-1.587101,61.05471,52388,583301,1,0.002342999,0.001,0.001,0.36417
44,1269.698,-1.610846,61.0203,52388,583301,1,0.00237599,0.001,0.001,0.364137
