TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
49,1371.141,nan,nan,0,0,0,0,0.001,0.001,0.366513
49,1371.141,-0.0264476,63.22969,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
49,1371.141,-0.05333194,63.25987,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
49,1371.141,-0.08019203,63.29002,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
49,1371.141,-0.1070521,63.32017,26196,370455,1,0.0001319945,0.001,0.001,0.366381
49,1371.141,-0.1339122,63.35032,27639,370455,1,0.0001649857,0.001,0.001,0.366348
49,1371.141,-0.1607965,63.3805,29083,370455,1,0.0001980066,0.001,0.001,0.366315
49,1371.141,-0.1876566,63.41066,30526,370455,1,0.0002309978,0.001,0.001,0.366282
49,1371.141,-0.2145167,63.44081,31969,370455,1,0.000263989,0.001,0.001,0.366249
49,1371.141,-0.241401,63.47099,33413,370455,1,0.0002970099,0.001,0.001,0.366216
49,1371.141,-0.2682611,63.50114,34856,370455,1,0.0003300011,0.001,0.001,0.366183
49,1371.141,-0.2951212,63.53129,36299,370455,1,0.0003629923,0.001,0.001,0.36615
49,1371.141,-0.3220056,63.56147,37743,370455,1,0.0003960133,0.001,0.001,0.366117
49,1371.141,-0.3488656,63.59162,39186,370455,1,0.0004290044,0.001,0.001,0.366084
49,1371.141,-0.3757257,63.62177,40628,370455,1,0.0004619956,0.001,0.001,0.366051
49,1371.141,-0.4025858,63.65193,42071,370455,1,0.0004949868,0.001,0.001,0.366018
49,1371.141,-0.4294701,63.6821,43515,370455,1,0.0005280077,0.001,0.001,0.365985
49,1371.141,-0.4563302,63.71226,44958,370455,1,0.0005609989,0.001,0.001,0.365952
49,1371.141,-0.4831903,63.74241,46401,370455,1,0.0005939901,0.001,0.001,0.365919
49,1371.141,-0.5100747,63.77259,47845,370455,1,0.0006270111,0.001,0.001,0.365886
49,1371.141,-0.5369347,63.80274,49288,370455,1,0.0006600022,0.001,0.001,0.365853
49,1371.141,-0.5637948,63.83289,50731,370455,1,0.0006929934,0.001,0.001,0.36582
49,1371.141,-0.5906792,63.86307,52175,370455,1,0.0007260144,0.001,0.001,0.365787
49,1371.141,-0.6175393,63.89322,53618,370455,1,0.0007590055,0.001,0.001,0.365754
49,1371.141,-0.6443993,63.92337,55060,370455,1,0.0007919967,0.001,0.001,0.365721
49,1371.141,-0.6712594,63.95353,56503,370455,1,0.0008249879,0.001,0.001,0.365688
49,1371.141,-0.6981438,63.98371,57947,370455,1,0.0008580089,0.001,0.001,0.365655
49,1371.141,-0.7250038,64.01386,59390,370455,1,0.000891,0.001,0.001,0.365622
49,1371.141,-0.7518639,64.04401,60833,370455,1,0.0009239912,0.001,0.001,0.365589
49,1371.141,-0.7787483,64.07419,62277,370455,1,0.0009570122,0.001,0.001,0.365556
49,1371.141,-0.8056084,64.10434,63720,370455,1,0.0009900033,0.001,0.001,0.365523
49,1371.141,-0.8324684,64.13449,65163,370455,1,0.001022995,0.001,0.001,0.36549
49,1371.141,-0.8593528,64.16467,66607,370455,1,0.001056015,0.001,0.001,0.365457
49,1371.141,-0.8862129,64.19482,68050,370455,1,0.001089007,0.001,0.001,0.365424
49,1371.141,-0.904,64.21479,66678,370446,1,0.001121998,0.001,0.001,0.365391
49,1371.141,-0.9201506,64.23292,64798,370446,1,0.001154989,0.001,0.001,0.365358
49,1371.141,-0.9363158,64.25107,62917,370446,1,0.00118801,0.001,0.001,0.365325
49,1371.141,-0.9524664,64.2692,61037,370446,1,0.001221001,0.001,0.001,0.365292
49,1371.141,-0.9549966,64.27204,55527,547328,1,0.001253992,0.001,0.001,0.365259
49,1371.141,-0.9725311,64.29142,53075,548707,1,0.001287013,0.001,0.001,0.365226
49,1371.141,-1.002702,64.32471,53168,548707,1,0.001320004,0.001,0.001,0.365193
