TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
23,843.6376,nan,nan,0,0,0,0,0.001,0.001,0.366513
23,843.6376,-0.01433023,63.14034,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
23,843.6376,-0.0288971,63.07969,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
23,843.6376,-0.04345082,63.0191,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
23,843.6376,-0.05800454,62.9585,26196,370455,1,0.0001319945,0.001,0.001,0.366381
23,843.6376,-0.07255827,62.89791,27639,370455,1,0.0001649857,0.001,0.001,0.366348
23,843.6376,-0.08712514,62.83726,29083,370455,1,0.0001980066,0.001,0.001,0.366315
23,843.6376,-0.1016789,62.77667,30526,370455,1,0.0002309978,0.001,0.001,0.366282
23,843.6376,-0.1162326,62.71608,31969,370455,1,0.000263989,0.001,0.001,0.366249
23,843.6376,-0.1307995,62.65543,33413,370455,1,0.0002970099,0.001,0.001,0.366216
23,843.6376,-0.1453532,62.59484,34856,370455,1,0.0003300011,0.001,0.001,0.366183
23,843.6376,-0.1599069,62.53424,36299,370455,1,0.0003629923,0.001,0.001,0.36615
23,843.6376,-0.1744738,62.4736,37743,370455,1,0.0003960133,0.001,0.001,0.366117
23,843.6376,-0.1890275,62.413,39186,370455,1,0.0004290044,0.001,0.001,0.366084
23,843.6376,-0.2035812,62.35241,40628,370455,1,0.0004619956,0.001,0.001,0.366051
23,843.6376,-0.218135,62.29182,42071,370455,1,0.0004949868,0.001,0.001,0.366018
23,843.6376,-0.2327018,62.23117,43515,370455,1,0.0005280077,0.001,0.001,0.365985
23,843.6376,-0.2472555,62.17058,44958,370455,1,0.0005609989,0.001,0.001,0.365952
23,843.6376,-0.2618093,62.10998,46401,370455,1,0.0005939901,0.001,0.001,0.365919
23,843.6376,-0.2763761,62.04934,47845,370455,1,0.0006270111,0.001,0.001,0.365886
23,843.6376,-0.2909299,61.98874,49288,370455,1,0.0006600022,0.001,0.001,0.365853
23,843.6376,-0.3054836,61.92815,50731,370455,1,0.0006929934,0.001,0.001,0.36582
23,843.6376,-0.3200505,61.8675,52175,370455,1,0.0007260144,0.001,0.001,0.365787
23,843.6376,-0.3346042,61.80691,53618,370455,1,0.0007590055,0.001,0.001,0.365754
23,843.6376,-0.3491579,61.74632,55060,370455,1,0.0007919967,0.001,0.001,0.365721
23,843.6376,-0.3637116,61.68572,56503,370455,1,0.0008249879,0.001,0.001,0.365688
23,843.6376,-0.3782785,61.62508,57947,370455,1,0.0008580089,0.001,0.001,0.365655
