TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
109,2588.456,nan,nan,0,0,0,0,0.001,0.001,0.366513
109,2588.456,-0.003088408,63.17465,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
109,2588.456,-0.006227817,63.14887,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
109,2588.456,-0.009364392,63.12313,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
109,2588.456,-0.01250097,63.09738,26196,370455,1,0.0001319945,0.001,0.001,0.366381
109,2588.456,-0.01563754,63.07163,27639,370455,1,0.0001649857,0.001,0.001,0.366348
109,2588.456,-0.01877695,63.04586,29083,370455,1,0.0001980066,0.001,0.001,0.366315
109,2588.456,-0.02191353,63.02011,30526,370455,1,0.0002309978,0.001,0.001,0.366282
109,2588.456,-0.0250501,62.99436,31969,370455,1,0.000263989,0.001,0.001,0.366249
109,2588.456,-0.02818951,62.96859,33413,370455,1,0.0002970099,0.001,0.001,0.366216
109,2588.456,-0.03132609,62.94284,34856,370455,1,0.0003300011,0.001,0.001,0.366183
109,2588.456,-0.03446266,62.91709,36299,370455,1,0.0003629923,0.001,0.001,0.36615
109,2588.456,-0.03760207,62.89132,37743,370455,1,0.0003960133,0.001,0.001,0.366117
109,2588.456,-0.04073865,62.86557,39186,370455,1,0.0004290044,0.001,0.001,0.366084
109,2588.456,-0.04387522,62.83982,40628,370455,1,0.0004619956,0.001,0.001,0.366051
109,2588.456,-0.0470118,62.81407,42071,370455,1,0.0004949868,0.001,0.001,0.366018
109,2588.456,-0.05015121,62.7883,43515,370455,1,0.0005280077,0.001,0.001,0.365985
109,2588.456,-0.05328778,62.76255,44958,370455,1,0.0005609989,0.001,0.001,0.365952
109,2588.456,-0.05642436,62.7368,46401,370455,1,0.0005939901,0.001,0.001,0.365919
109,2588.456,-0.05956377,62.71103,47845,370455,1,0.0006270111,0.001,0.001,0.365886
109,2588.456,-0.06270034,62.68528,49288,370455,1,0.0006600022,0.001,0.001,0.365853
109,2588.456,-0.06583692,62.65953,50731,370455,1,0.0006929934,0.001,0.001,0.36582
109,2588.456,-0.06897633,62.63376,52175,370455,1,0.0007260144,0.001,0.001,0.365787
109,2588.456,-0.0721129,62.60801,53618,370455,1,0.0007590055,0.001,0.001,0.365754
109,2588.456,-0.07524948,62.58226,55060,370455,1,0.0007919967,0.001,0.001,0.365721
109,2588.456,-0.07838605,62.55651,56503,370455,1,0.0008249879,0.001,0.001,0.365688
109,2588.456,-0.08152546,62.53074,57947,370455,1,0.0008580089,0.001,0.001,0.365655
109,2588.456,-0.08466204,62.50499,59390,370455,1,0.000891,0.001,0.001,0.365622
109,2588.456,-0.08779861,62.47924,60833,370455,1,0.0009239912,0.001,0.001,0.365589
109,2588.456,-0.09093802,62.45347,62277,370455,1,0.0009570122,0.001,0.001,0.365556
109,2588.456,-0.0940746,62.42772,63720,370455,1,0.0009900033,0.001,0.001,0.365523
109,2588.456,-0.09721117,62.40197,65163,370455,1,0.001022995,0.001,0.001,0.36549
109,2588.456,-0.1003506,62.3762,66607,370455,1,0.001056015,0.001,0.001,0.365457
109,2588.456,-0.1034872,62.35045,68050,370455,1,0.001089007,0.001,0.001,0.365424
109,2588.456,-0.1055642,62.3334,66678,370446,1,0.001121998,0.001,0.001,0.365391
109,2588.456,-0.1074502,62.31792,64798,370446,1,0.001154989,0.001,0.001,0.365358
109,2588.456,-0.1093379,62.30242,62917,370446,1,0.00118801,0.001,0.001,0.365325
109,2588.456,-0.1112239,62.28694,61037,370446,1,0.001221001,0.001,0.001,0.365292
109,2588.456,-0.1115194,62.28452,55527,547328,1,0.001253992,0.001,0.001,0.365259
109,2588.456,-0.1135634,62.26665,53075,548707,1,0.001287013,0.001,0.001,0.365226
109,2588.456,-0.1170799,62.23574,53168,548707,1,0.001320004,0.001,0.001,0.365193
109,2588.456,-0.1205963,62.20483,53261,548707,1,0.001352996,0.001,0.001,0.36516
109,2588.456,-0.124116,62.17389,53354,548707,1,0.001386017,0.001,0.001,0.365127
109,2588.456,-0.1276325,62.14297,53446,548707,1,0.001419008,0.001,0.001,0.365094
109,2588.456,-0.1311489,62.11206,53539,548707,1,0.001451999,0.001,0.001,0.365061
109,2588.456,-0.1346654,62.08115,53632,548707,1,0.00148499,0.001,0.001,0.365028
109,2588.456,-0.1381738,62.04998,53547,370443,1,0.001518011,0.001,0.001,0.364995
109,2588.456,-0.1416806,62.01887,53487,370443,1,0.001551002,0.001,0.001,0.364962
109,2588.456,-0.1451874,61.98776,53427,370443,1,0.001583993,0.001,0.001,0.364929
109,2588.456,-0.1486973,61.95662,53367,370443,1,0.001617014,0.001,0.001,0.364896
109,2588.456,-0.1522041,61.92551,53307,370443,1,0.001650006,0.001,0.001,0.364863
109,2588.456,-0.1557109,61.8944,53247,370443,1,0.001682997,0.001,0.001,0.36483
109,2588.456,-0.1592177,61.86329,53187,370443,1,0.001715988,0.001,0.001,0.364797
