TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
116,2730.477,nan,nan,0,0,0,0,0.001,0.001,0.366513
116,2730.477,-0.004840305,63.26844,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
116,2730.477,-0.009760542,63.33801,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
116,2730.477,-0.01467634,63.40751,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
116,2730.477,-0.01959213,63.47702,26196,370455,1,0.0001319945,0.001,0.001,0.366381
116,2730.477,-0.02450793,63.54652,27639,370455,1,0.0001649857,0.001,0.001,0.366348
116,2730.477,-0.02942817,63.61609,29083,370455,1,0.0001980066,0.001,0.001,0.366315
116,2730.477,-0.03434396,63.6856,30526,370455,1,0.0002309978,0.001,0.001,0.366282
116,2730.477,-0.03925976,63.7551,31969,370455,1,0.000263989,0.001,0.001,0.366249
116,2730.477,-0.04418,63.82467,33413,370455,1,0.0002970099,0.001,0.001,0.366216
116,2730.477,-0.04909579,63.89418,34856,370455,1,0.0003300011,0.001,0.001,0.366183
116,2730.477,-0.05401159,63.96368,36299,370455,1,0.0003629923,0.001,0.001,0.36615
116,2730.477,-0.05893183,64.03325,37743,370455,1,0.0003960133,0.001,0.001,0.366117
116,2730.477,-0.06384762,64.10276,39186,370455,1,0.0004290044,0.001,0.001,0.366084
116,2730.477,-0.06876342,64.17226,40628,370455,1,0.0004619956,0.001,0.001,0.366051
116,2730.477,-0.07367922,64.24177,42071,370455,1,0.0004949868,0.001,0.001,0.366018
116,2730.477,-0.07859945,64.31134,43515,370455,1,0.0005280077,0.001,0.001,0.365985
116,2730.477,-0.08351525,64.38084,44958,370455,1,0.0005609989,0.001,0.001,0.365952
116,2730.477,-0.08843105,64.45035,46401,370455,1,0.0005939901,0.001,0.001,0.365919
116,2730.477,-0.09335128,64.51992,47845,370455,1,0.0006270111,0.001,0.001,0.365886
116,2730.477,-0.09826708,64.58943,49288,370455,1,0.0006600022,0.001,0.001,0.365853
