TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10,579.8859,nan,nan,0,0,0,0,0.001,0.001,0.366513
10,579.8859,-0.004329753,63.21888,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
10,579.8859,-0.008731006,63.23807,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
10,579.8859,-0.01312829,63.25724,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
10,579.8859,-0.01752557,63.27641,26196,370455,1,0.0001319945,0.001,0.001,0.366381
10,579.8859,-0.02192285,63.29558,27639,370455,1,0.0001649857,0.001,0.001,0.366348
10,579.8859,-0.0263241,63.31477,29083,370455,1,0.0001980066,0.001,0.001,0.366315
10,579.8859,-0.03072138,63.33394,30526,370455,1,0.0002309978,0.001,0.001,0.366282
10,579.8859,-0.03511867,63.35311,31969,370455,1,0.000263989,0.001,0.001,0.366249
10,579.8859,-0.03951992,63.3723,33413,370455,1,0.0002970099,0.001,0.001,0.366216
10,579.8859,-0.0439172,63.39147,34856,370455,1,0.0003300011,0.001,0.001,0.366183
10,579.8859,-0.04831448,63.41064,36299,370455,1,0.0003629923,0.001,0.001,0.36615
10,579.8859,-0.05271573,63.42983,37743,370455,1,0.0003960133,0.001,0.001,0.366117
10,579.8859,-0.05711302,63.449,39186,370455,1,0.0004290044,0.001,0.001,0.366084
10,579.8859,-0.0615103,63.46817,40628,370455,1,0.0004619956,0.001,0.001,0.366051
10,579.8859,-0.06590758,63.48734,42071,370455,1,0.0004949868,0.001,0.001,0.366018
10,579.8859,-0.07030883,63.50653,43515,370455,1,0.0005280077,0.001,0.001,0.365985
10,579.8859,-0.07470611,63.5257,44958,370455,1,0.0005609989,0.001,0.001,0.365952
10,579.8859,-0.07910339,63.54488,46401,370455,1,0.0005939901,0.001,0.001,0.365919
10,579.8859,-0.08350465,63.56406,47845,370455,1,0.0006270111,0.001,0.001,0.365886
10,579.8859,-0.08790193,63.58324,49288,370455,1,0.0006600022,0.001,0.001,0.365853
10,579.8859,-0.09229921,63.60241,50731,370455,1,0.0006929934,0.001,0.001,0.36582
10,579.8859,-0.09670046,63.6216,52175,370455,1,0.0007260144,0.001,0.001,0.365787
10,579.8859,-0.1010977,63.64077,53618,370455,1,0.0007590055,0.001,0.001,0.365754
10,579.8859,-0.105495,63.65994,55060,370455,1,0.0007919967,0.001,0.001,0.365721
10,579.8859,-0.1098923,63.67911,56503,370455,1,0.0008249879,0.001,0.001,0.365688
10,579.8859,-0.1142936,63.6983,57947,370455,1,0.0008580089,0.001,0.001,0.365655
10,579.8859,-0.1186908,63.71747,59390,370455,1,0.000891,0.001,0.001,0.365622
10,579.8859,-0.1230881,63.73664,60833,370455,1,0.0009239912,0.001,0.001,0.365589
10,579.8859,-0.1274894,63.75583,62277,370455,1,0.0009570122,0.001,0.001,0.365556
10,579.8859,-0.1318867,63.775,63720,370455,1,0.0009900033,0.001,0.001,0.365523
