TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
110,2608.745,nan,nan,0,0,0,0,0.001,0.001,0.366513
110,2608.745,-0.002971238,63.18627,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
110,2608.745,-0.005991543,63.17232,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
110,2608.745,-0.009009121,63.15837,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
110,2608.745,-0.0120267,63.14443,26196,370455,1,0.0001319945,0.001,0.001,0.366381
110,2608.745,-0.01504428,63.13049,27639,370455,1,0.0001649857,0.001,0.001,0.366348
110,2608.745,-0.01806458,63.11653,29083,370455,1,0.0001980066,0.001,0.001,0.366315
110,2608.745,-0.02108216,63.10259,30526,370455,1,0.0002309978,0.001,0.001,0.366282
110,2608.745,-0.02409974,63.08865,31969,370455,1,0.000263989,0.001,0.001,0.366249
110,2608.745,-0.02712004,63.07469,33413,370455,1,0.0002970099,0.001,0.001,0.366216
110,2608.745,-0.03013762,63.06075,34856,370455,1,0.0003300011,0.001,0.001,0.366183
110,2608.745,-0.0331552,63.04681,36299,370455,1,0.0003629923,0.001,0.001,0.36615
110,2608.745,-0.03617551,63.03285,37743,370455,1,0.0003960133,0.001,0.001,0.366117
110,2608.745,-0.03919309,63.01891,39186,370455,1,0.0004290044,0.001,0.001,0.366084
110,2608.745,-0.04221066,63.00497,40628,370455,1,0.0004619956,0.001,0.001,0.366051
110,2608.745,-0.04522824,62.99103,42071,370455,1,0.0004949868,0.001,0.001,0.366018
110,2608.745,-0.04824855,62.97707,43515,370455,1,0.0005280077,0.001,0.001,0.365985
110,2608.745,-0.05126613,62.96313,44958,370455,1,0.0005609989,0.001,0.001,0.365952
110,2608.745,-0.0542837,62.94919,46401,370455,1,0.0005939901,0.001,0.001,0.365919
110,2608.745,-0.05730401,62.93523,47845,370455,1,0.0006270111,0.001,0.001,0.365886
110,2608.745,-0.06032159,62.92129,49288,370455,1,0.0006600022,0.001,0.001,0.365853
110,2608.745,-0.06333917,62.90735,50731,370455,1,0.0006929934,0.001,0.001,0.36582
110,2608.745,-0.06635947,62.89339,52175,370455,1,0.0007260144,0.001,0.001,0.365787
110,2608.745,-0.06937705,62.87945,53618,370455,1,0.0007590055,0.001,0.001,0.365754
110,2608.745,-0.07239463,62.86551,55060,370455,1,0.0007919967,0.001,0.001,0.365721
110,2608.745,-0.07541221,62.85156,56503,370455,1,0.0008249879,0.001,0.001,0.365688
110,2608.745,-0.07843251,62.83761,57947,370455,1,0.0008580089,0.001,0.001,0.365655
110,2608.745,-0.08145009,62.82367,59390,370455,1,0.000891,0.001,0.001,0.365622
110,2608.745,-0.08446767,62.80972,60833,370455,1,0.0009239912,0.001,0.001,0.365589
110,2608.745,-0.08748797,62.79577,62277,370455,1,0.0009570122,0.001,0.001,0.365556
110,2608.745,-0.09050555,62.78183,63720,370455,1,0.0009900033,0.001,0.001,0.365523
110,2608.745,-0.09352313,62.76788,65163,370455,1,0.001022995,0.001,0.001,0.36549
110,2608.745,-0.09654343,62.75393,66607,370455,1,0.001056015,0.001,0.001,0.365457
110,2608.745,-0.09956101,62.73999,68050,370455,1,0.001089007,0.001,0.001,0.365424
110,2608.745,-0.1015593,62.73075,66678,370446,1,0.001121998,0.001,0.001,0.365391
110,2608.745,-0.1033737,62.72237,64798,370446,1,0.001154989,0.001,0.001,0.365358
110,2608.745,-0.1051898,62.71398,62917,370446,1,0.00118801,0.001,0.001,0.365325
110,2608.745,-0.1070042,62.7056,61037,370446,1,0.001221001,0.001,0.001,0.365292
110,2608.745,-0.1072885,62.70428,55527,547328,1,0.001253992,0.001,0.001,0.365259
110,2608.745,-0.1092548,62.6941,53075,548707,1,0.001287013,0.001,0.001,0.365226
110,2608.745,-0.1126375,62.67639,53168,548707,1,0.001320004,0.001,0.001,0.365193
110,2608.745,-0.1160202,62.65869,53261,548707,1,0.001352996,0.001,0.001,0.36516
110,2608.745,-0.119406,62.64097,53354,548707,1,0.001386017,0.001,0.001,0.365127
