TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
53,1452.295,nan,nan,0,0,0,0,0.001,0.001,0.366513
53,1452.295,-0.2016269,63.20686,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
53,1452.295,-0.4065834,63.21384,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
53,1452.295,-0.6113549,63.22081,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
53,1452.295,-0.8161264,63.22778,26196,370455,1,0.0001319945,0.001,0.001,0.366381
53,1452.295,-1.020898,63.23475,27639,370455,1,0.0001649857,0.001,0.001,0.366348
53,1452.295,-1.225854,63.24173,29083,370455,1,0.0001980066,0.001,0.001,0.366315
53,1452.295,-1.430626,63.2487,30526,370455,1,0.0002309978,0.001,0.001,0.366282
53,1452.295,-1.635397,63.25567,31969,370455,1,0.000263989,0.001,0.001,0.366249
53,1452.295,-1.840354,63.26265,33413,370455,1,0.0002970099,0.001,0.001,0.366216
53,1452.295,-2.045126,63.26962,34856,370455,1,0.0003300011,0.001,0.001,0.366183
53,1452.295,-2.249897,63.27659,36299,370455,1,0.0003629923,0.001,0.001,0.36615
53,1452.295,-2.454854,63.28357,37743,370455,1,0.0003960133,0.001,0.001,0.366117
53,1452.295,-2.659625,63.29054,39186,370455,1,0.0004290044,0.001,0.001,0.366084
53,1452.295,-2.864397,63.29751,40628,370455,1,0.0004619956,0.001,0.001,0.366051
53,1452.295,-3.069168,63.30448,42071,370455,1,0.0004949868,0.001,0.001,0.366018
53,1452.295,-3.274125,63.31146,43515,370455,1,0.0005280077,0.001,0.001,0.365985
53,1452.295,-3.478896,63.31843,44958,370455,1,0.0005609989,0.001,0.001,0.365952
53,1452.295,-3.683668,63.3254,46401,370455,1,0.0005939901,0.001,0.001,0.365919
53,1452.295,-3.888624,63.33238,47845,370455,1,0.0006270111,0.001,0.001,0.365886
53,1452.295,-4.093396,63.33935,49288,370455,1,0.0006600022,0.001,0.001,0.365853
53,1452.295,-4.298167,63.34632,50731,370455,1,0.0006929934,0.001,0.001,0.36582
