TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
58,1553.738,nan,nan,0,0,0,0,0.001,0.001,0.366513
58,1553.738,-0.01434252,63.15395,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
58,1553.738,-0.02892189,63.10713,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
58,1553.738,-0.0434881,63.06036,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
58,1553.738,-0.05805432,63.01359,26196,370455,1,0.0001319945,0.001,0.001,0.366381
58,1553.738,-0.07262053,62.96681,27639,370455,1,0.0001649857,0.001,0.001,0.366348
58,1553.738,-0.0871999,62.92,29083,370455,1,0.0001980066,0.001,0.001,0.366315
58,1553.738,-0.1017661,62.87323,30526,370455,1,0.0002309978,0.001,0.001,0.366282
58,1553.738,-0.1163323,62.82646,31969,370455,1,0.000263989,0.001,0.001,0.366249
58,1553.738,-0.1309117,62.77964,33413,370455,1,0.0002970099,0.001,0.001,0.366216
58,1553.738,-0.1454779,62.73287,34856,370455,1,0.0003300011,0.001,0.001,0.366183
58,1553.738,-0.1600441,62.6861,36299,370455,1,0.0003629923,0.001,0.001,0.36615
58,1553.738,-0.1746235,62.63928,37743,370455,1,0.0003960133,0.001,0.001,0.366117
58,1553.738,-0.1891897,62.59251,39186,370455,1,0.0004290044,0.001,0.001,0.366084
58,1553.738,-0.2037559,62.54574,40628,370455,1,0.0004619956,0.001,0.001,0.366051
58,1553.738,-0.2183221,62.49896,42071,370455,1,0.0004949868,0.001,0.001,0.366018
58,1553.738,-0.2329015,62.45215,43515,370455,1,0.0005280077,0.001,0.001,0.365985
58,1553.738,-0.2474677,62.40538,44958,370455,1,0.0005609989,0.001,0.001,0.365952
58,1553.738,-0.2620339,62.3586,46401,370455,1,0.0005939901,0.001,0.001,0.365919
58,1553.738,-0.2766133,62.31179,47845,370455,1,0.0006270111,0.001,0.001,0.365886
58,1553.738,-0.2911795,62.26502,49288,370455,1,0.0006600022,0.001,0.001,0.365853
58,1553.738,-0.3057457,62.21825,50731,370455,1,0.0006929934,0.001,0.001,0.36582
58,1553.738,-0.3203251,62.17143,52175,370455,1,0.0007260144,0.001,0.001,0.365787
58,1553.738,-0.3348913,62.12466,53618,370455,1,0.0007590055,0.001,0.001,0.365754
58,1553.738,-0.3494575,62.07789,55060,370455,1,0.0007919967,0.001,0.001,0.365721
58,1553.738,-0.3640237,62.03111,56503,370455,1,0.0008249879,0.001,0.001,0.365688
58,1553.738,-0.3786031,61.9843,57947,370455,1,0.0008580089,0.001,0.001,0.365655
58,1553.738,-0.3931693,61.93753,59390,370455,1,0.000891,0.001,0.001,0.365622
58,1553.738,-0.4077355,61.89075,60833,370455,1,0.0009239912,0.001,0.001,0.365589
58,1553.738,-0.4223149,61.84394,62277,370455,1,0.0009570122,0.001,0.001,0.365556
58,1553.738,-0.4368811,61.79717,63720,370455,1,0.0009900033,0.001,0.001,0.365523
58,1553.738,-0.4514473,61.7504,65163,370455,1,0.001022995,0.001,0.001,0.36549
58,1553.738,-0.4660267,61.70358,66607,370455,1,0.001056015,0.001,0.001,0.365457
58,1553.738,-0.4805929,61.65681,68050,370455,1,0.001089007,0.001,0.001,0.365424
58,1553.738,-0.4902388,61.62584,66678,370446,1,0.001121998,0.001,0.001,0.365391
58,1553.738,-0.4989973,61.59771,64798,370446,1,0.001154989,0.001,0.001,0.365358
58,1553.738,-0.5077637,61.56956,62917,370446,1,0.00118801,0.001,0.001,0.365325
58,1553.738,-0.5165221,61.54144,61037,370446,1,0.001221001,0.001,0.001,0.365292
58,1553.738,-0.5178943,61.53703,55527,547328,1,0.001253992,0.001,0.001,0.365259
58,1553.738,-0.5274017,61.50611,53075,548707,1,0.001287013,0.001,0.001,0.365226
58,1553.738,-0.5437603,61.45285,53168,548707,1,0.001320004,0.001,0.001,0.365193
58,1553.738,-0.5601188,61.39958,53261,548707,1,0.001352996,0.001,0.001,0.36516
58,1553.738,-0.5764921,61.34627,53354,548707,1,0.001386017,0.001,0.001,0.365127
58,1553.738,-0.5928507,61.293,53446,548707,1,0.001419008,0.001,0.001,0.365094
58,1553.738,-0.6092092,61.23974,53539,548707,1,0.001451999,0.001,0.001,0.365061
58,1553.738,-0.6255678,61.18647,53632,548707,1,0.00148499,0.001,0.001,0.365028
58,1553.738,-0.6418928,61.1332,53547,370443,1,0.001518011,0.001,0.001,0.364995
58,1553.738,-0.6582101,61.07997,53487,370443,1,0.001551002,0.001,0.001,0.364962
58,1553.738,-0.6745273,61.02673,53427,370443,1,0.001583993,0.001,0.001,0.364929
58,1553.738,-0.6908593,60.97345,53367,370443,1,0.001617014,0.001,0.001,0.364896
58,1553.738,-0.7071766,60.92022,53307,370443,1,0.001650006,0.001,0.001,0.364863
58,1553.738,-0.7234938,60.86699,53247,370443,1,0.001682997,0.001,0.001,0.36483
58,1553.738,-0.7398111,60.81376,53187,370443,1,0.001715988,0.001,0.001,0.364797
58,1553.738,-0.7561431,60.76047,53127,370443,1,0.001749009,0.001,0.001,0.364764
58,1553.738,-0.7724604,60.70724,53067,370443,1,0.001782,0.001,0.001,0.364731
58,1553.738,-0.7887776,60.65401,53008,370443,1,0.001814991,0.001,0.001,0.364698
58,1553.738,-0.8051096,60.60073,52948,370443,1,0.001848012,0.001,0.001,0.364665
58,1553.738,-0.8214269,60.5475,52888,370443,1,0.001881003,0.001,0.001,0.364632
58,1553.738,-0.8377441,60.49426,52828,370443,1,0.001913995,0.001,0.001,0.364599
58,1553.738,-0.8540761,60.44098,52768,370443,1,0.001947016,0.001,0.001,0.364566
58,1553.738,-0.8703934,60.38775,52708,370443,1,0.001980007,0.001,0.001,0.364533
58,1553.738,-0.8867107,60.33452,52648,370443,1,0.002012998,0.001,0.001,0.3645
58,1553.738,-0.9030279,60.28129,52588,370443,1,0.002045989,0.001,0.001,0.364467
58,1553.738,-0.9193599,60.22801,52528,370443,1,0.00207901,0.001,0.001,0.364434
58,1553.738,-0.9356772,60.17477,52469,370443,1,0.002112001,0.001,0.001,0.364401
58,1553.738,-0.9519944,60.12154,52409,370443,1,0.002144992,0.001,0.001,0.364368
58,1553.738,-0.9678714,60.06754,52388,583301,1,0.002178013,0.001,0.001,0.364335
58,1553.738,-0.9835016,60.01321,52388,583301,1,0.002211004,0.001,0.001,0.364302
58,1553.738,-0.9991318,59.95889,52388,583301,1,0.002243996,0.001,0.001,0.364269
58,1553.738,-1.014776,59.90451,52388,583301,1,0.002277017,0.001,0.001,0.364236
58,1553.738,-1.030406,59.85019,52388,583301,1,0.002310008,0.001,0.001,0.364203
58,1553.738,-1.046037,59.79587,52388,583301,1,0.002342999,0.001,0.001,0.36417
58,1553.738,-1.061667,59.74154,52388,583301,1,0.00237599,0.001,0.001,0.364137
58,1553.738,-1.077311,59.68717,52388,583301,1,0.002409011,0.001,0.001,0.364104
58,1553.738,-1.092941,59.63284,52388,583301,1,0.002442002,0.001,0.001,0.364071
58,1553.738,-1.108572,59.57852,52388,583301,1,0.002474993,0.001,0.001,0.364038
58,1553.738,-1.124216,59.52414,52388,583301,1,0.002508014,0.001,0.001,0.364005
58,1553.738,-1.139846,59.46982,52389,583301,1,0.002541006,0.001,0.001,0.363972
58,1553.738,-1.155476,59.4155,52389,583301,1,0.002573997,0.001,0.001,0.363939
58,1553.738,-1.171121,59.36112,52389,583301,1,0.002607018,0.001,0.001,0.363906
58,1553.738,-1.186751,59.3068,52389,583301,1,0.002640009,0.001,0.001,0.363873
58,1553.738,-1.202381,59.25247,52389,583301,1,0.002673,0.001,0.001,0.36384
58,1553.738,-1.218011,59.19815,52389,583301,1,0.002705991,0.001,0.001,0.363807
58,1553.738,-1.233656,59.14378,52389,583301,1,0.002739012,0.001,0.001,0.363774
58,1553.738,-1.249286,59.08945,52389,583301,1,0.002772003,0.001,0.001,0.363741
58,1553.738,-1.264916,59.03513,52389,583301,1,0.002804995,0.001,0.001,0.363708
58,1553.738,-1.28056,58.98075,52389,583301,1,0.002838016,0.001,0.001,0.363675
58,1553.738,-1.29619,58.92642,52389,583299,1,0.002871007,0.001,0.001,0.363642
58,1553.738,-1.311818,58.87209,52389,583299,1,0.002903998,0.001,0.001,0.363609
58,1553.738,-1.32746,58.8177,52389,583299,1,0.002937019,0.001,0.001,0.363576
58,1553.738,-1.343089,58.76336,52389,583299,1,0.00297001,0.001,0.001,0.363543
58,1553.738,-1.358717,58.70903,52389,583299,1,0.003003001,0.001,0.001,0.36351
58,1553.738,-1.374345,58.65469,52389,583299,1,0.003035992,0.001,0.001,0.363477
58,1553.738,-1.389976,58.60037,52304,583297,1,0.003069013,0.001,0.001,0.363444
58,1553.738,-1.405567,58.54628,52009,583297,1,0.003102005,0.001,0.001,0.363411
58,1553.738,-1.421158,58.49219,51714,583297,1,0.003134996,0.001,0.001,0.363378
58,1553.738,-1.436763,58.43805,51419,583297,1,0.003168017,0.001,0.001,0.363345
58,1553.738,-1.452353,58.38395,51124,583297,1,0.003201008,0.001,0.001,0.363312
58,1553.738,-1.467944,58.32986,50829,583297,1,0.003233999,0.001,0.001,0.363279
58,1553.738,-1.483535,58.27577,50534,583297,1,0.00326699,0.001,0.001,0.363246
58,1553.738,-1.499139,58.22162,50239,583297,1,0.003300011,0.001,0.001,0.363213
58,1553.738,-1.51473,58.16753,49944,583297,1,0.003333002,0.001,0.001,0.36318
58,1553.738,-1.530321,58.11344,49649,583297,1,0.003365993,0.001,0.001,0.363147
58,1553.738,-1.545925,58.05929,49354,583297,1,0.003399014,0.001,0.001,0.363114
58,1553.738,-1.561516,58.0052,49059,583297,1,0.003432006,0.001,0.001,0.363081
58,1553.738,-1.577107,57.95111,48764,583297,1,0.003464997,0.001,0.001,0.363048
58,1553.738,-1.592712,57.89697,48468,583297,1,0.003498018,0.001,0.001,0.363015
58,1553.738,-1.608302,57.84287,48173,583297,1,0.003531009,0.001,0.001,0.362982
58,1553.738,-1.623893,57.78878,47878,583297,1,0.003564,0.001,0.001,0.362949
58,1553.738,-1.639484,57.73469,47583,583297,1,0.003596991,0.001,0.001,0.362916
58,1553.738,-1.655088,57.68054,47288,583297,1,0.003630012,0.001,0.001,0.362883
58,1553.738,-1.670679,57.62645,46993,583297,1,0.003663003,0.001,0.001,0.36285
58,1553.738,-1.68627,57.57236,46698,583297,1,0.003695995,0.001,0.001,0.362817
58,1553.738,-1.701875,57.51822,46403,583297,1,0.003729016,0.001,0.001,0.362784
58,1553.738,-1.717465,57.46412,46108,583297,1,0.003762007,0.001,0.001,0.362751
58,1553.738,-1.733056,57.41003,45813,583297,1,0.003794998,0.001,0.001,0.362718
