TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
27,924.7919,nan,nan,0,0,0,0,0.001,0.001,0.366513
27,924.7919,-0.003314798,63.18113,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
27,924.7919,-0.006684336,63.16195,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
27,924.7919,-0.01005083,63.14278,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
27,924.7919,-0.01341733,63.12362,26196,370455,1,0.0001319945,0.001,0.001,0.366381
27,924.7919,-0.01678383,63.10445,27639,370455,1,0.0001649857,0.001,0.001,0.366348
27,924.7919,-0.02015336,63.08527,29083,370455,1,0.0001980066,0.001,0.001,0.366315
27,924.7919,-0.02351986,63.06611,30526,370455,1,0.0002309978,0.001,0.001,0.366282
27,924.7919,-0.02688636,63.04694,31969,370455,1,0.000263989,0.001,0.001,0.366249
27,924.7919,-0.03025589,63.02776,33413,370455,1,0.0002970099,0.001,0.001,0.366216
27,924.7919,-0.03362239,63.0086,34856,370455,1,0.0003300011,0.001,0.001,0.366183
27,924.7919,-0.03698889,62.98943,36299,370455,1,0.0003629923,0.001,0.001,0.36615
27,924.7919,-0.04035843,62.97025,37743,370455,1,0.0003960133,0.001,0.001,0.366117
27,924.7919,-0.04372492,62.95108,39186,370455,1,0.0004290044,0.001,0.001,0.366084
27,924.7919,-0.04709142,62.93192,40628,370455,1,0.0004619956,0.001,0.001,0.366051
27,924.7919,-0.05045792,62.91275,42071,370455,1,0.0004949868,0.001,0.001,0.366018
27,924.7919,-0.05382745,62.89357,43515,370455,1,0.0005280077,0.001,0.001,0.365985
27,924.7919,-0.05719395,62.87441,44958,370455,1,0.0005609989,0.001,0.001,0.365952
27,924.7919,-0.06056045,62.85524,46401,370455,1,0.0005939901,0.001,0.001,0.365919
27,924.7919,-0.06392998,62.83606,47845,370455,1,0.0006270111,0.001,0.001,0.365886
27,924.7919,-0.06729648,62.8169,49288,370455,1,0.0006600022,0.001,0.001,0.365853
27,924.7919,-0.07066298,62.79773,50731,370455,1,0.0006929934,0.001,0.001,0.36582
27,924.7919,-0.07403252,62.77855,52175,370455,1,0.0007260144,0.001,0.001,0.365787
27,924.7919,-0.07739901,62.75939,53618,370455,1,0.0007590055,0.001,0.001,0.365754
27,924.7919,-0.08076551,62.74022,55060,370455,1,0.0007919967,0.001,0.001,0.365721
27,924.7919,-0.08413201,62.72106,56503,370455,1,0.0008249879,0.001,0.001,0.365688
27,924.7919,-0.08750154,62.70187,57947,370455,1,0.0008580089,0.001,0.001,0.365655
