TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
36,1107.389,nan,nan,0,0,0,0,0.001,0.001,0.366513
36,1107.389,-0.01322989,63.24652,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
36,1107.389,-0.02667826,63.29381,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
36,1107.389,-0.04011448,63.34106,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
36,1107.389,-0.05355071,63.38831,26196,370455,1,0.0001319945,0.001,0.001,0.366381
36,1107.389,-0.06698694,63.43555,27639,370455,1,0.0001649857,0.001,0.001,0.366348
36,1107.389,-0.08043531,63.48284,29083,370455,1,0.0001980066,0.001,0.001,0.366315
36,1107.389,-0.09387153,63.53009,30526,370455,1,0.0002309978,0.001,0.001,0.366282
36,1107.389,-0.1073078,63.57734,31969,370455,1,0.000263989,0.001,0.001,0.366249
36,1107.389,-0.1207561,63.62463,33413,370455,1,0.0002970099,0.001,0.001,0.366216
36,1107.389,-0.1341924,63.67188,34856,370455,1,0.0003300011,0.001,0.001,0.366183
36,1107.389,-0.1476286,63.71913,36299,370455,1,0.0003629923,0.001,0.001,0.36615
36,1107.389,-0.1610769,63.76642,37743,370455,1,0.0003960133,0.001,0.001,0.366117
36,1107.389,-0.1745132,63.81366,39186,370455,1,0.0004290044,0.001,0.001,0.366084
36,1107.389,-0.1879494,63.86091,40628,370455,1,0.0004619956,0.001,0.001,0.366051
36,1107.389,-0.2013856,63.90816,42071,370455,1,0.0004949868,0.001,0.001,0.366018
36,1107.389,-0.214834,63.95545,43515,370455,1,0.0005280077,0.001,0.001,0.365985
36,1107.389,-0.2282702,64.0027,44958,370455,1,0.0005609989,0.001,0.001,0.365952
36,1107.389,-0.2417065,64.04994,46401,370455,1,0.0005939901,0.001,0.001,0.365919
36,1107.389,-0.2551548,64.09723,47845,370455,1,0.0006270111,0.001,0.001,0.365886
36,1107.389,-0.268591,64.14448,49288,370455,1,0.0006600022,0.001,0.001,0.365853
36,1107.389,-0.2820273,64.19173,50731,370455,1,0.0006929934,0.001,0.001,0.36582
36,1107.389,-0.2954756,64.23902,52175,370455,1,0.0007260144,0.001,0.001,0.365787
36,1107.389,-0.3089119,64.28627,53618,370455,1,0.0007590055,0.001,0.001,0.365754
36,1107.389,-0.3223481,64.33351,55060,370455,1,0.0007919967,0.001,0.001,0.365721
36,1107.389,-0.3357843,64.38076,56503,370455,1,0.0008249879,0.001,0.001,0.365688
36,1107.389,-0.3492327,64.42805,57947,370455,1,0.0008580089,0.001,0.001,0.365655
36,1107.389,-0.3626689,64.4753,59390,370455,1,0.000891,0.001,0.001,0.365622
36,1107.389,-0.3761051,64.52255,60833,370455,1,0.0009239912,0.001,0.001,0.365589
36,1107.389,-0.3895535,64.56984,62277,370455,1,0.0009570122,0.001,0.001,0.365556
36,1107.389,-0.4029897,64.61708,63720,370455,1,0.0009900033,0.001,0.001,0.365523
36,1107.389,-0.416426,64.66433,65163,370455,1,0.001022995,0.001,0.001,0.36549
36,1107.389,-0.4298743,64.71162,66607,370455,1,0.001056015,0.001,0.001,0.365457
36,1107.389,-0.4433106,64.75887,68050,370455,1,0.001089007,0.001,0.001,0.365424
36,1107.389,-0.4522082,64.79016,66678,370446,1,0.001121998,0.001,0.001,0.365391
36,1107.389,-0.4602872,64.81857,64798,370446,1,0.001154989,0.001,0.001,0.365358
36,1107.389,-0.4683736,64.847,62917,370446,1,0.00118801,0.001,0.001,0.365325
36,1107.389,-0.4764526,64.87541,61037,370446,1,0.001221001,0.001,0.001,0.365292
36,1107.389,-0.4777183,64.87986,55527,547328,1,0.001253992,0.001,0.001,0.365259
36,1107.389,-0.4864912,64.91051,53075,548707,1,0.001287013,0.001,0.001,0.365226
36,1107.389,-0.5015865,64.96322,53168,548707,1,0.001320004,0.001,0.001,0.365193
36,1107.389,-0.5166818,65.01593,53261,548707,1,0.001352996,0.001,0.001,0.36516
36,1107.389,-0.5317907,65.06869,53354,548707,1,0.001386017,0.001,0.001,0.365127
36,1107.389,-0.546886,65.1214,53446,548707,1,0.001419008,0.001,0.001,0.365094
36,1107.389,-0.5619813,65.17411,53539,548707,1,0.001451999,0.001,0.001,0.365061
36,1107.389,-0.5770765,65.22682,53632,548707,1,0.00148499,0.001,0.001,0.365028
36,1107.389,-0.5921418,65.27936,53547,370443,1,0.001518011,0.001,0.001,0.364995
36,1107.389,-0.6071998,65.33189,53487,370443,1,0.001551002,0.001,0.001,0.364962
36,1107.389,-0.6222578,65.38442,53427,370443,1,0.001583993,0.001,0.001,0.364929
36,1107.389,-0.6373293,65.43699,53367,370443,1,0.001617014,0.001,0.001,0.364896
36,1107.389,-0.6523873,65.48952,53307,370443,1,0.001650006,0.001,0.001,0.364863
36,1107.389,-0.6674453,65.54205,53247,370443,1,0.001682997,0.001,0.001,0.36483
36,1107.389,-0.6825032,65.59458,53187,370443,1,0.001715988,0.001,0.001,0.364797
36,1107.389,-0.6975748,65.64715,53127,370443,1,0.001749009,0.001,0.001,0.364764
36,1107.389,-0.7126328,65.69968,53067,370443,1,0.001782,0.001,0.001,0.364731
36,1107.389,-0.7276908,65.75221,53008,370443,1,0.001814991,0.001,0.001,0.364698
36,1107.389,-0.7427623,65.80478,52948,370443,1,0.001848012,0.001,0.001,0.364665
36,1107.389,-0.7578203,65.85731,52888,370443,1,0.001881003,0.001,0.001,0.364632
36,1107.389,-0.7728783,65.90984,52828,370443,1,0.001913995,0.001,0.001,0.364599
36,1107.389,-0.7879498,65.96241,52768,370443,1,0.001947016,0.001,0.001,0.364566
36,1107.389,-0.8030078,66.01494,52708,370443,1,0.001980007,0.001,0.001,0.364533
36,1107.389,-0.8180658,66.06747,52648,370443,1,0.002012998,0.001,0.001,0.3645
36,1107.389,-0.8331237,66.12,52588,370443,1,0.002045989,0.001,0.001,0.364467
36,1107.389,-0.8481953,66.17257,52528,370443,1,0.00207901,0.001,0.001,0.364434
36,1107.389,-0.8632533,66.2251,52469,370443,1,0.002112001,0.001,0.001,0.364401
36,1107.389,-0.8783113,66.27763,52409,370443,1,0.002144992,0.001,0.001,0.364368
36,1107.389,-0.8929796,66.32768,52388,583301,1,0.002178013,0.001,0.001,0.364335
36,1107.389,-0.9074287,66.3764,52388,583301,1,0.002211004,0.001,0.001,0.364302
36,1107.389,-0.9218778,66.42511,52388,583301,1,0.002243996,0.001,0.001,0.364269
