TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
57,1533.45,nan,nan,0,0,0,0,0.001,0.001,0.366513
57,1533.45,-0.02105889,63.1391,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
57,1533.45,-0.04246554,63.07719,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
57,1533.45,-0.06385287,63.01534,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
57,1533.45,-0.08524021,62.95349,26196,370455,1,0.0001319945,0.001,0.001,0.366381
57,1533.45,-0.1066275,62.89163,27639,370455,1,0.0001649857,0.001,0.001,0.366348
57,1533.45,-0.1280342,62.82973,29083,370455,1,0.0001980066,0.001,0.001,0.366315
57,1533.45,-0.1494215,62.76787,30526,370455,1,0.0002309978,0.001,0.001,0.366282
57,1533.45,-0.1708089,62.70602,31969,370455,1,0.000263989,0.001,0.001,0.366249
57,1533.45,-0.1922155,62.64411,33413,370455,1,0.0002970099,0.001,0.001,0.366216
57,1533.45,-0.2136028,62.58226,34856,370455,1,0.0003300011,0.001,0.001,0.366183
57,1533.45,-0.2349902,62.52041,36299,370455,1,0.0003629923,0.001,0.001,0.36615
57,1533.45,-0.2563968,62.4585,37743,370455,1,0.0003960133,0.001,0.001,0.366117
57,1533.45,-0.2777842,62.39665,39186,370455,1,0.0004290044,0.001,0.001,0.366084
57,1533.45,-0.2991715,62.3348,40628,370455,1,0.0004619956,0.001,0.001,0.366051
57,1533.45,-0.3205588,62.27294,42071,370455,1,0.0004949868,0.001,0.001,0.366018
57,1533.45,-0.3419655,62.21104,43515,370455,1,0.0005280077,0.001,0.001,0.365985
57,1533.45,-0.3633528,62.14918,44958,370455,1,0.0005609989,0.001,0.001,0.365952
57,1533.45,-0.3847401,62.08733,46401,370455,1,0.0005939901,0.001,0.001,0.365919
57,1533.45,-0.4061468,62.02542,47845,370455,1,0.0006270111,0.001,0.001,0.365886
57,1533.45,-0.4275341,61.96357,49288,370455,1,0.0006600022,0.001,0.001,0.365853
57,1533.45,-0.4489215,61.90172,50731,370455,1,0.0006929934,0.001,0.001,0.36582
57,1533.45,-0.4703281,61.83981,52175,370455,1,0.0007260144,0.001,0.001,0.365787
57,1533.45,-0.4917154,61.77796,53618,370455,1,0.0007590055,0.001,0.001,0.365754
57,1533.45,-0.5131028,61.71611,55060,370455,1,0.0007919967,0.001,0.001,0.365721
57,1533.45,-0.5344901,61.65426,56503,370455,1,0.0008249879,0.001,0.001,0.365688
57,1533.45,-0.5558968,61.59235,57947,370455,1,0.0008580089,0.001,0.001,0.365655
57,1533.45,-0.5772841,61.5305,59390,370455,1,0.000891,0.001,0.001,0.365622
57,1533.45,-0.5986714,61.46864,60833,370455,1,0.0009239912,0.001,0.001,0.365589
57,1533.45,-0.6200781,61.40674,62277,370455,1,0.0009570122,0.001,0.001,0.365556
57,1533.45,-0.6414654,61.34488,63720,370455,1,0.0009900033,0.001,0.001,0.365523
57,1533.45,-0.6628527,61.28303,65163,370455,1,0.001022995,0.001,0.001,0.36549
57,1533.45,-0.6842594,61.22112,66607,370455,1,0.001056015,0.001,0.001,0.365457
57,1533.45,-0.7056467,61.15927,68050,370455,1,0.001089007,0.001,0.001,0.365424
57,1533.45,-0.7198097,61.11831,66678,370446,1,0.001121998,0.001,0.001,0.365391
57,1533.45,-0.7326696,61.08112,64798,370446,1,0.001154989,0.001,0.001,0.365358
57,1533.45,-0.7455411,61.0439,62917,370446,1,0.00118801,0.001,0.001,0.365325
57,1533.45,-0.758401,61.00671,61037,370446,1,0.001221001,0.001,0.001,0.365292
57,1533.45,-0.7604157,61.00088,55527,547328,1,0.001253992,0.001,0.001,0.365259
57,1533.45,-0.7743758,60.96013,53075,548707,1,0.001287013,0.001,0.001,0.365226
57,1533.45,-0.7983956,60.88994,53168,548707,1,0.001320004,0.001,0.001,0.365193
57,1533.45,-0.8224154,60.81976,53261,548707,1,0.001352996,0.001,0.001,0.36516
57,1533.45,-0.8464569,60.74951,53354,548707,1,0.001386017,0.001,0.001,0.365127
57,1533.45,-0.8704767,60.67933,53446,548707,1,0.001419008,0.001,0.001,0.365094
57,1533.45,-0.8944965,60.60915,53539,548707,1,0.001451999,0.001,0.001,0.365061
57,1533.45,-0.9185164,60.53896,53632,548707,1,0.00148499,0.001,0.001,0.365028
57,1533.45,-0.9424871,60.46881,53547,370443,1,0.001518011,0.001,0.001,0.364995
57,1533.45,-0.9664464,60.3987,53487,370443,1,0.001551002,0.001,0.001,0.364962
57,1533.45,-0.9904057,60.3286,53427,370443,1,0.001583993,0.001,0.001,0.364929
57,1533.45,-1.014387,60.25843,53367,370443,1,0.001617014,0.001,0.001,0.364896
57,1533.45,-1.038346,60.18832,53307,370443,1,0.001650006,0.001,0.001,0.364863
57,1533.45,-1.062305,60.11822,53247,370443,1,0.001682997,0.001,0.001,0.36483
57,1533.45,-1.086264,60.04811,53187,370443,1,0.001715988,0.001,0.001,0.364797
57,1533.45,-1.110245,59.97794,53127,370443,1,0.001749009,0.001,0.001,0.364764
57,1533.45,-1.134205,59.90784,53067,370443,1,0.001782,0.001,0.001,0.364731
57,1533.45,-1.158164,59.83773,53008,370443,1,0.001814991,0.001,0.001,0.364698
57,1533.45,-1.182145,59.76756,52948,370443,1,0.001848012,0.001,0.001,0.364665
57,1533.45,-1.206104,59.69746,52888,370443,1,0.001881003,0.001,0.001,0.364632
57,1533.45,-1.230064,59.62735,52828,370443,1,0.001913995,0.001,0.001,0.364599
57,1533.45,-1.254044,59.55718,52768,370443,1,0.001947016,0.001,0.001,0.364566
57,1533.45,-1.278004,59.48708,52708,370443,1,0.001980007,0.001,0.001,0.364533
57,1533.45,-1.301963,59.41697,52648,370443,1,0.002012998,0.001,0.001,0.3645
57,1533.45,-1.325922,59.34686,52588,370443,1,0.002045989,0.001,0.001,0.364467
57,1533.45,-1.349903,59.2767,52528,370443,1,0.00207901,0.001,0.001,0.364434
57,1533.45,-1.373863,59.20659,52469,370443,1,0.002112001,0.001,0.001,0.364401
57,1533.45,-1.397822,59.13648,52409,370443,1,0.002144992,0.001,0.001,0.364368
57,1533.45,-1.421136,59.06612,52388,583301,1,0.002178013,0.001,0.001,0.364335
57,1533.45,-1.44409,58.99571,52388,583301,1,0.002211004,0.001,0.001,0.364302
57,1533.45,-1.467043,58.9253,52388,583301,1,0.002243996,0.001,0.001,0.364269
57,1533.45,-1.490017,58.85483,52388,583301,1,0.002277017,0.001,0.001,0.364236
57,1533.45,-1.51297,58.78442,52388,583301,1,0.002310008,0.001,0.001,0.364203
57,1533.45,-1.535923,58.71401,52388,583301,1,0.002342999,0.001,0.001,0.36417
57,1533.45,-1.558876,58.64361,52388,583301,1,0.00237599,0.001,0.001,0.364137
57,1533.45,-1.58185,58.57314,52388,583301,1,0.002409011,0.001,0.001,0.364104
57,1533.45,-1.604803,58.50273,52388,583301,1,0.002442002,0.001,0.001,0.364071
57,1533.45,-1.627757,58.43232,52388,583301,1,0.002474993,0.001,0.001,0.364038
57,1533.45,-1.650731,58.36185,52388,583301,1,0.002508014,0.001,0.001,0.364005
57,1533.45,-1.673684,58.29144,52389,583301,1,0.002541006,0.001,0.001,0.363972
57,1533.45,-1.696637,58.22103,52389,583301,1,0.002573997,0.001,0.001,0.363939
57,1533.45,-1.719611,58.15056,52389,583301,1,0.002607018,0.001,0.001,0.363906
57,1533.45,-1.742564,58.08015,52389,583301,1,0.002640009,0.001,0.001,0.363873
57,1533.45,-1.765517,58.00975,52389,583301,1,0.002673,0.001,0.001,0.36384
57,1533.45,-1.78847,57.93934,52389,583301,1,0.002705991,0.001,0.001,0.363807
57,1533.45,-1.811444,57.86887,52389,583301,1,0.002739012,0.001,0.001,0.363774
57,1533.45,-1.834398,57.79846,52389,583301,1,0.002772003,0.001,0.001,0.363741
57,1533.45,-1.857351,57.72805,52389,583301,1,0.002804995,0.001,0.001,0.363708
57,1533.45,-1.880325,57.65758,52389,583301,1,0.002838016,0.001,0.001,0.363675
57,1533.45,-1.903277,57.58717,52389,583299,1,0.002871007,0.001,0.001,0.363642
57,1533.45,-1.926227,57.51675,52389,583299,1,0.002903998,0.001,0.001,0.363609
57,1533.45,-1.949198,57.44627,52389,583299,1,0.002937019,0.001,0.001,0.363576
57,1533.45,-1.972148,57.37585,52389,583299,1,0.00297001,0.001,0.001,0.363543
