TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
18,742.1946,nan,nan,0,0,0,0,0.001,0.001,0.366513
18,742.1946,-0.03456151,63.24179,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
18,742.1946,-0.06969376,63.28426,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
18,742.1946,-0.1047943,63.3267,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
18,742.1946,-0.1398949,63.36914,26196,370455,1,0.0001319945,0.001,0.001,0.366381
18,742.1946,-0.1749954,63.41158,27639,370455,1,0.0001649857,0.001,0.001,0.366348
18,742.1946,-0.2101276,63.45405,29083,370455,1,0.0001980066,0.001,0.001,0.366315
18,742.1946,-0.2452282,63.49649,30526,370455,1,0.0002309978,0.001,0.001,0.366282
18,742.1946,-0.2803287,63.53893,31969,370455,1,0.000263989,0.001,0.001,0.366249
18,742.1946,-0.315461,63.58141,33413,370455,1,0.0002970099,0.001,0.001,0.366216
18,742.1946,-0.3505615,63.62385,34856,370455,1,0.0003300011,0.001,0.001,0.366183
18,742.1946,-0.3856621,63.66628,36299,370455,1,0.0003629923,0.001,0.001,0.36615
18,742.1946,-0.4207943,63.70876,37743,370455,1,0.0003960133,0.001,0.001,0.366117
18,742.1946,-0.4558949,63.7512,39186,370455,1,0.0004290044,0.001,0.001,0.366084
18,742.1946,-0.4909954,63.79364,40628,370455,1,0.0004619956,0.001,0.001,0.366051
18,742.1946,-0.526096,63.83608,42071,370455,1,0.0004949868,0.001,0.001,0.366018
18,742.1946,-0.5612282,63.87855,43515,370455,1,0.0005280077,0.001,0.001,0.365985
18,742.1946,-0.5963288,63.92099,44958,370455,1,0.0005609989,0.001,0.001,0.365952
18,742.1946,-0.6314293,63.96343,46401,370455,1,0.0005939901,0.001,0.001,0.365919
18,742.1946,-0.6665616,64.0059,47845,370455,1,0.0006270111,0.001,0.001,0.365886
18,742.1946,-0.7016621,64.04834,49288,370455,1,0.0006600022,0.001,0.001,0.365853
18,742.1946,-0.7367626,64.09078,50731,370455,1,0.0006929934,0.001,0.001,0.36582
18,742.1946,-0.7718949,64.13326,52175,370455,1,0.0007260144,0.001,0.001,0.365787
18,742.1946,-0.8069954,64.1757,53618,370455,1,0.0007590055,0.001,0.001,0.365754
18,742.1946,-0.842096,64.21813,55060,370455,1,0.0007919967,0.001,0.001,0.365721
18,742.1946,-0.8771965,64.26057,56503,370455,1,0.0008249879,0.001,0.001,0.365688
18,742.1946,-0.9123288,64.30305,57947,370455,1,0.0008580089,0.001,0.001,0.365655
18,742.1946,-0.9474293,64.34549,59390,370455,1,0.000891,0.001,0.001,0.365622
18,742.1946,-0.9825299,64.38793,60833,370455,1,0.0009239912,0.001,0.001,0.365589
18,742.1946,-1.017662,64.4304,62277,370455,1,0.0009570122,0.001,0.001,0.365556
18,742.1946,-1.052763,64.47284,63720,370455,1,0.0009900033,0.001,0.001,0.365523
18,742.1946,-1.087863,64.51528,65163,370455,1,0.001022995,0.001,0.001,0.36549
18,742.1946,-1.122995,64.55776,66607,370455,1,0.001056015,0.001,0.001,0.365457
18,742.1946,-1.158096,64.60019,68050,370455,1,0.001089007,0.001,0.001,0.365424
18,742.1946,-1.18134,64.6283,66678,370446,1,0.001121998,0.001,0.001,0.365391
18,742.1946,-1.202446,64.65381,64798,370446,1,0.001154989,0.001,0.001,0.365358
18,742.1946,-1.22357,64.67935,62917,370446,1,0.00118801,0.001,0.001,0.365325
18,742.1946,-1.244676,64.70487,61037,370446,1,0.001221001,0.001,0.001,0.365292
18,742.1946,-1.247982,64.70887,55527,547328,1,0.001253992,0.001,0.001,0.365259
18,742.1946,-1.270906,64.7365,53075,548707,1,0.001287013,0.001,0.001,0.365226
18,742.1946,-1.310351,64.78402,53168,548707,1,0.001320004,0.001,0.001,0.365193
18,742.1946,-1.349796,64.83154,53261,548707,1,0.001352996,0.001,0.001,0.36516
18,742.1946,-1.389277,64.87911,53354,548707,1,0.001386017,0.001,0.001,0.365127
18,742.1946,-1.428722,64.92663,53446,548707,1,0.001419008,0.001,0.001,0.365094
18,742.1946,-1.468167,64.97416,53539,548707,1,0.001451999,0.001,0.001,0.365061
18,742.1946,-1.507613,65.02168,53632,548707,1,0.00148499,0.001,0.001,0.365028
18,742.1946,-1.546981,65.06908,53547,370443,1,0.001518011,0.001,0.001,0.364995
18,742.1946,-1.58633,65.11647,53487,370443,1,0.001551002,0.001,0.001,0.364962
18,742.1946,-1.625679,65.16385,53427,370443,1,0.001583993,0.001,0.001,0.364929
18,742.1946,-1.665064,65.21128,53367,370443,1,0.001617014,0.001,0.001,0.364896
18,742.1946,-1.704413,65.25866,53307,370443,1,0.001650006,0.001,0.001,0.364863
18,742.1946,-1.743762,65.30605,53247,370443,1,0.001682997,0.001,0.001,0.36483
18,742.1946,-1.783111,65.35343,53187,370443,1,0.001715988,0.001,0.001,0.364797
18,742.1946,-1.822496,65.40086,53127,370443,1,0.001749009,0.001,0.001,0.364764
18,742.1946,-1.861845,65.44825,53067,370443,1,0.001782,0.001,0.001,0.364731
18,742.1946,-1.901194,65.49563,53008,370443,1,0.001814991,0.001,0.001,0.364698
18,742.1946,-1.940579,65.54306,52948,370443,1,0.001848012,0.001,0.001,0.364665
18,742.1946,-1.979928,65.59044,52888,370443,1,0.001881003,0.001,0.001,0.364632
18,742.1946,-2.019277,65.63783,52828,370443,1,0.001913995,0.001,0.001,0.364599
18,742.1946,-2.058662,65.68525,52768,370443,1,0.001947016,0.001,0.001,0.364566
18,742.1946,-2.098011,65.73264,52708,370443,1,0.001980007,0.001,0.001,0.364533
18,742.1946,-2.13736,65.78002,52648,370443,1,0.002012998,0.001,0.001,0.3645
18,742.1946,-2.176709,65.82741,52588,370443,1,0.002045989,0.001,0.001,0.364467
18,742.1946,-2.216093,65.87483,52528,370443,1,0.00207901,0.001,0.001,0.364434
18,742.1946,-2.255443,65.92222,52469,370443,1,0.002112001,0.001,0.001,0.364401
18,742.1946,-2.294792,65.9696,52409,370443,1,0.002144992,0.001,0.001,0.364368
18,742.1946,-2.33315,66.01529,52388,583301,1,0.002178013,0.001,0.001,0.364335
18,742.1946,-2.370948,66.06005,52388,583301,1,0.002211004,0.001,0.001,0.364302
18,742.1946,-2.408747,66.10481,52388,583301,1,0.002243996,0.001,0.001,0.364269
18,742.1946,-2.44658,66.14961,52388,583301,1,0.002277017,0.001,0.001,0.364236
18,742.1946,-2.484379,66.19436,52388,583301,1,0.002310008,0.001,0.001,0.364203
18,742.1946,-2.522178,66.23912,52388,583301,1,0.002342999,0.001,0.001,0.36417
18,742.1946,-2.559977,66.28388,52388,583301,1,0.00237599,0.001,0.001,0.364137
18,742.1946,-2.59781,66.32868,52388,583301,1,0.002409011,0.001,0.001,0.364104
18,742.1946,-2.635609,66.37344,52388,583301,1,0.002442002,0.001,0.001,0.364071
18,742.1946,-2.673408,66.4182,52388,583301,1,0.002474993,0.001,0.001,0.364038
18,742.1946,-2.711241,66.46299,52388,583301,1,0.002508014,0.001,0.001,0.364005
18,742.1946,-2.74904,66.50775,52389,583301,1,0.002541006,0.001,0.001,0.363972
18,742.1946,-2.786839,66.55251,52389,583301,1,0.002573997,0.001,0.001,0.363939
18,742.1946,-2.824672,66.59731,52389,583301,1,0.002607018,0.001,0.001,0.363906
18,742.1946,-2.862471,66.64207,52389,583301,1,0.002640009,0.001,0.001,0.363873
18,742.1946,-2.90027,66.68683,52389,583301,1,0.002673,0.001,0.001,0.36384
18,742.1946,-2.938069,66.73158,52389,583301,1,0.002705991,0.001,0.001,0.363807
18,742.1946,-2.975902,66.77638,52389,583301,1,0.002739012,0.001,0.001,0.363774
18,742.1946,-3.013701,66.82114,52389,583301,1,0.002772003,0.001,0.001,0.363741
18,742.1946,-3.0515,66.8659,52389,583301,1,0.002804995,0.001,0.001,0.363708
18,742.1946,-3.089333,66.9107,52389,583301,1,0.002838016,0.001,0.001,0.363675
18,742.1946,-3.127131,66.95545,52389,583299,1,0.002871007,0.001,0.001,0.363642
18,742.1946,-3.164926,67.0002,52389,583299,1,0.002903998,0.001,0.001,0.363609
18,742.1946,-3.202755,67.04499,52389,583299,1,0.002937019,0.001,0.001,0.363576
18,742.1946,-3.240549,67.08974,52389,583299,1,0.00297001,0.001,0.001,0.363543
18,742.1946,-3.278344,67.13449,52389,583299,1,0.003003001,0.001,0.001,0.36351
18,742.1946,-3.316139,67.17924,52389,583299,1,0.003035992,0.001,0.001,0.363477
18,742.1946,-3.353941,67.224,52304,583297,1,0.003069013,0.001,0.001,0.363444
18,742.1946,-3.391642,67.26867,52009,583297,1,0.003102005,0.001,0.001,0.363411
18,742.1946,-3.429343,67.31333,51714,583297,1,0.003134996,0.001,0.001,0.363378
18,742.1946,-3.467077,67.35803,51419,583297,1,0.003168017,0.001,0.001,0.363345
18,742.1946,-3.504778,67.40269,51124,583297,1,0.003201008,0.001,0.001,0.363312
18,742.1946,-3.542479,67.44735,50829,583297,1,0.003233999,0.001,0.001,0.363279
18,742.1946,-3.58018,67.49202,50534,583297,1,0.00326699,0.001,0.001,0.363246
18,742.1946,-3.617914,67.53672,50239,583297,1,0.003300011,0.001,0.001,0.363213
18,742.1946,-3.655615,67.58138,49944,583297,1,0.003333002,0.001,0.001,0.36318
18,742.1946,-3.693316,67.62604,49649,583297,1,0.003365993,0.001,0.001,0.363147
18,742.1946,-3.731051,67.67075,49354,583297,1,0.003399014,0.001,0.001,0.363114
18,742.1946,-3.768751,67.71541,49059,583297,1,0.003432006,0.001,0.001,0.363081
18,742.1946,-3.806452,67.76007,48764,583297,1,0.003464997,0.001,0.001,0.363048
18,742.1946,-3.844187,67.80477,48468,583297,1,0.003498018,0.001,0.001,0.363015
18,742.1946,-3.881888,67.84944,48173,583297,1,0.003531009,0.001,0.001,0.362982
18,742.1946,-3.919589,67.8941,47878,583297,1,0.003564,0.001,0.001,0.362949
18,742.1946,-3.957289,67.93876,47583,583297,1,0.003596991,0.001,0.001,0.362916
18,742.1946,-3.995024,67.98346,47288,583297,1,0.003630012,0.001,0.001,0.362883
18,742.1946,-4.032725,68.02813,46993,583297,1,0.003663003,0.001,0.001,0.36285
18,742.1946,-4.070426,68.07279,46698,583297,1,0.003695995,0.001,0.001,0.362817
18,742.1946,-4.10816,68.11749,46403,583297,1,0.003729016,0.001,0.001,0.362784
18,742.1946,-4.145861,68.16215,46108,583297,1,0.003762007,0.001,0.001,0.362751
18,742.1946,-4.183562,68.20681,45813,583297,1,0.003794998,0.001,0.001,0.362718
18,742.1946,-4.221297,68.25152,45517,583297,1,0.003828019,0.001,0.001,0.362685
18,742.1946,-4.258997,68.29618,45222,583297,1,0.00386101,0.001,0.001,0.362652
18,742.1946,-4.296698,68.34084,44927,583297,1,0.003894001,0.001,0.001,0.362619
18,742.1946,-4.334399,68.3855,44632,583297,1,0.003926992,0.001,0.001,0.362586
18,742.1946,-4.372134,68.43021,44337,583297,1,0.003960013,0.001,0.001,0.362553
18,742.1946,-4.409834,68.47487,44042,583297,1,0.003993005,0.001,0.001,0.36252
18,742.1946,-4.447535,68.51953,43747,583297,1,0.004025996,0.001,0.001,0.362487
18,742.1946,-4.48527,68.56423,43452,583297,1,0.004059017,0.001,0.001,0.362454
18,742.1946,-4.522971,68.6089,43157,583297,1,0.004092008,0.001,0.001,0.362421
18,742.1946,-4.560672,68.65356,42862,583297,1,0.004124999,0.001,0.001,0.362388
18,742.1946,-4.598406,68.69826,42567,583297,1,0.00415802,0.001,0.001,0.362355
18,742.1946,-4.636107,68.74292,42272,583297,1,0.004191011,0.001,0.001,0.362322
18,742.1946,-4.673808,68.78759,41977,583297,1,0.004224002,0.001,0.001,0.362289
18,742.1946,-4.711509,68.83225,41682,583297,1,0.004256994,0.001,0.001,0.362256
18,742.1946,-4.749243,68.87695,41386,583297,1,0.004290015,0.001,0.001,0.362223
18,742.1946,-4.786944,68.92161,41091,583297,1,0.004323006,0.001,0.001,0.36219
18,742.1946,-4.824645,68.96627,40796,583297,1,0.004355997,0.001,0.001,0.362157
18,742.1946,-4.86238,69.01098,40501,583297,1,0.004389018,0.001,0.001,0.362124
18,742.1946,-4.90008,69.05564,40206,583297,1,0.004422009,0.001,0.001,0.362091
18,742.1946,-4.937781,69.1003,39911,583297,1,0.004455,0.001,0.001,0.362058
18,742.1946,-4.975516,69.145,39616,583297,1,0.004488021,0.001,0.001,0.362025
18,742.1946,-5.013217,69.18967,39321,583297,1,0.004521012,0.001,0.001,0.361992
18,742.1946,-5.050917,69.23433,39026,583297,1,0.004554003,0.001,0.001,0.361959
18,742.1946,-5.088618,69.27899,38731,583297,1,0.004586995,0.001,0.001,0.361926
18,742.1946,-5.126353,69.32369,38436,583297,1,0.004620016,0.001,0.001,0.361893
18,742.1946,-5.164054,69.36836,38141,583297,1,0.004653007,0.001,0.001,0.36186
