TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
148,3379.711,nan,nan,0,0,0,0,0.001,0.001,0.366513
148,3379.711,-0.9494276,64.58427,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
148,3379.711,-1.914534,65.99139,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
148,3379.711,-2.878769,67.39725,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
148,3379.711,-3.843004,68.8031,26196,370455,1,0.0001319945,0.001,0.001,0.366381
148,3379.711,-4.807239,70.20896,27639,370455,1,0.0001649857,0.001,0.001,0.366348
148,3379.711,-5.772345,71.61608,29083,370455,1,0.0001980066,0.001,0.001,0.366315
148,3379.711,-6.73658,73.02194,30526,370455,1,0.0002309978,0.001,0.001,0.366282
148,3379.711,-7.700816,74.42779,31969,370455,1,0.000263989,0.001,0.001,0.366249
148,3379.711,-8.665922,75.83492,33413,370455,1,0.0002970099,0.001,0.001,0.366216
148,3379.711,-9.630157,77.24077,34856,370455,1,0.0003300011,0.001,0.001,0.366183
148,3379.711,-10.59439,78.64663,36299,370455,1,0.0003629923,0.001,0.001,0.36615
148,3379.711,-11.5595,80.05375,37743,370455,1,0.0003960133,0.001,0.001,0.366117
148,3379.711,-12.52373,81.45961,39186,370455,1,0.0004290044,0.001,0.001,0.366084
148,3379.711,-13.48797,82.86546,40628,370455,1,0.0004619956,0.001,0.001,0.366051
148,3379.711,-14.4522,84.27132,42071,370455,1,0.0004949868,0.001,0.001,0.366018
148,3379.711,-15.41731,85.67845,43515,370455,1,0.0005280077,0.001,0.001,0.365985
148,3379.711,-16.38155,87.0843,44958,370455,1,0.0005609989,0.001,0.001,0.365952
148,3379.711,-17.34578,88.49016,46401,370455,1,0.0005939901,0.001,0.001,0.365919
148,3379.711,-18.31089,89.89728,47845,370455,1,0.0006270111,0.001,0.001,0.365886
148,3379.711,-19.27512,91.30314,49288,370455,1,0.0006600022,0.001,0.001,0.365853
148,3379.711,-20.23936,92.70899,50731,370455,1,0.0006929934,0.001,0.001,0.36582
