TimeStep,Time,"acouPressureImag","acouPressureReal","origNodeNums","origElementNums","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
70,1797.201,nan,nan,0,0,0,0,0.001,0.001,0.366513
70,1797.201,-0.01806677,63.30594,21867,370455,1,3.299117e-05,0.001,0.001,0.36648
70,1797.201,-0.0364319,63.41364,23311,370455,1,6.601214e-05,0.001,0.001,0.366447
70,1797.201,-0.05478045,63.52123,24753,370455,1,9.900331e-05,0.001,0.001,0.366414
70,1797.201,-0.073129,63.62883,26196,370455,1,0.0001319945,0.001,0.001,0.366381
70,1797.201,-0.09147755,63.73643,27639,370455,1,0.0001649857,0.001,0.001,0.366348
70,1797.201,-0.1098427,63.84412,29083,370455,1,0.0001980066,0.001,0.001,0.366315
70,1797.201,-0.1281912,63.95172,30526,370455,1,0.0002309978,0.001,0.001,0.366282
70,1797.201,-0.1465398,64.05932,31969,370455,1,0.000263989,0.001,0.001,0.366249
70,1797.201,-0.1649049,64.16701,33413,370455,1,0.0002970099,0.001,0.001,0.366216
70,1797.201,-0.1832534,64.27461,34856,370455,1,0.0003300011,0.001,0.001,0.366183
70,1797.201,-0.201602,64.3822,36299,370455,1,0.0003629923,0.001,0.001,0.36615
70,1797.201,-0.2199671,64.4899,37743,370455,1,0.0003960133,0.001,0.001,0.366117
70,1797.201,-0.2383157,64.59749,39186,370455,1,0.0004290044,0.001,0.001,0.366084
70,1797.201,-0.2566642,64.70509,40628,370455,1,0.0004619956,0.001,0.001,0.366051
70,1797.201,-0.2750128,64.81269,42071,370455,1,0.0004949868,0.001,0.001,0.366018
70,1797.201,-0.2933779,64.92038,43515,370455,1,0.0005280077,0.001,0.001,0.365985
70,1797.201,-0.3117264,65.02798,44958,370455,1,0.0005609989,0.001,0.001,0.365952
70,1797.201,-0.330075,65.13557,46401,370455,1,0.0005939901,0.001,0.001,0.365919
70,1797.201,-0.3484401,65.24327,47845,370455,1,0.0006270111,0.001,0.001,0.365886
70,1797.201,-0.3667887,65.35086,49288,370455,1,0.0006600022,0.001,0.001,0.365853
70,1797.201,-0.3851372,65.45846,50731,370455,1,0.0006929934,0.001,0.001,0.36582
70,1797.201,-0.4035023,65.56615,52175,370455,1,0.0007260144,0.001,0.001,0.365787
70,1797.201,-0.4218509,65.67375,53618,370455,1,0.0007590055,0.001,0.001,0.365754
70,1797.201,-0.4401994,65.78135,55060,370455,1,0.0007919967,0.001,0.001,0.365721
70,1797.201,-0.458548,65.88894,56503,370455,1,0.0008249879,0.001,0.001,0.365688
70,1797.201,-0.4769131,65.99664,57947,370455,1,0.0008580089,0.001,0.001,0.365655
70,1797.201,-0.4952617,66.10423,59390,370455,1,0.000891,0.001,0.001,0.365622
70,1797.201,-0.5136102,66.21183,60833,370455,1,0.0009239912,0.001,0.001,0.365589
70,1797.201,-0.5319753,66.31953,62277,370455,1,0.0009570122,0.001,0.001,0.365556
70,1797.201,-0.5503239,66.42712,63720,370455,1,0.0009900033,0.001,0.001,0.365523
70,1797.201,-0.5686724,66.53472,65163,370455,1,0.001022995,0.001,0.001,0.36549
70,1797.201,-0.5870376,66.64241,66607,370455,1,0.001056015,0.001,0.001,0.365457
